,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Detroit Pistons,56,27,29,0.482,48.1,39.0,86.5,0.451,10.7,28.6,0.374,14.7,19.6,0.749,9.9,32.9,42.9,22.8,13.6,7.7,3.7,5.1,18.5,18.1,103.4,-0.2,16,19,19,19,25,17,8,22,13,17,5,26,25,26,13,20,19,14,6,17,29,22,5,28,24,17,2017-18,Atlanta Hawks,58,18,40,0.31,48.1,38.2,84.8,0.45,11.1,30.0,0.369,16.3,20.5,0.795,9.5,31.4,40.8,23.9,15.3,7.9,4.3,5.3,19.8,20.8,103.8,-4.1,3,25,28,28,28,24,22,23,9,10,9,19,21,7,16,26,26,6,23,13,22,27,15,8,20,25,1,2018-02-14
1,Orlando Magic,56,18,38,0.321,48.1,39.6,86.0,0.461,10.3,29.1,0.354,16.1,21.2,0.761,9.0,32.4,41.4,23.3,14.6,7.4,4.9,5.0,19.7,19.4,105.6,-4.3,16,25,25,26,25,13,13,14,16,14,22,21,17,20,22,24,25,10,18,18,12,17,13,21,15,27,2017-18,Charlotte Hornets,56,23,33,0.411,48.3,38.3,86.7,0.442,9.6,26.6,0.36,19.8,27.0,0.736,10.3,35.4,45.7,20.8,12.8,6.9,4.6,5.2,17.8,22.4,106.1,-0.7,16,20,21,21,10,22,7,27,21,24,16,2,1,27,8,4,3,29,3,26,19,23,3,1,14,19,0,2018-02-14
2,Philadelphia 76ers,54,29,25,0.537,48.4,39.8,85.3,0.466,10.4,28.7,0.364,17.5,22.9,0.765,10.8,35.9,46.7,25.6,17.4,8.3,5.0,5.3,22.7,20.6,107.6,2.0,30,16,9,14,6,10,17,8,15,16,12,10,10,18,4,1,1,3,30,6,10,26,29,12,8,8,2017-18,Miami Heat,57,30,27,0.526,48.2,37.6,83.2,0.452,11.0,30.8,0.358,14.3,18.9,0.757,8.9,33.9,42.8,21.8,15.0,7.0,5.2,4.8,19.9,19.1,100.5,-0.9,10,14,17,17,18,29,27,21,10,8,18,29,29,23,24,12,20,23,21,25,7,15,18,23,28,20,1,2018-02-14
3,Brooklyn Nets,58,19,39,0.328,48.4,37.9,86.9,0.436,12.0,34.7,0.346,17.6,22.9,0.771,10.1,35.1,45.2,22.6,15.4,6.1,4.2,5.8,20.7,19.9,105.4,-4.2,3,24,27,24,4,26,5,30,3,2,27,9,11,13,9,7,4,16,26,30,25,30,23,18,16,26,2017-18,Indiana Pacers,57,32,25,0.561,48.2,41.2,85.6,0.481,9.3,24.8,0.373,15.1,19.6,0.77,9.0,32.7,41.7,22.5,13.3,8.2,4.2,5.0,18.8,18.5,106.8,1.2,10,8,9,10,18,3,16,3,22,25,6,25,26,14,22,23,23,18,4,9,24,18,7,27,12,11,0,2018-02-14
4,New York Knicks,58,23,35,0.397,48.4,39.8,86.1,0.463,7.8,22.2,0.353,16.0,20.2,0.793,10.4,33.9,44.3,22.8,15.4,6.7,5.4,4.7,20.5,19.5,103.5,-2.4,3,20,22,22,4,9,12,13,30,30,23,22,23,8,6,13,11,13,24,28,4,13,22,20,21,22,2017-18,Washington Wizards,56,32,24,0.571,48.4,40.0,85.9,0.466,9.9,26.7,0.369,17.4,22.7,0.767,10.0,32.9,42.9,24.2,14.4,8.1,4.4,4.6,21.5,20.6,107.2,1.8,16,8,6,8,7,8,14,9,20,22,8,12,12,17,12,21,18,4,17,11,20,12,24,10,10,9,0,2018-02-14
5,Boston Celtics,58,40,18,0.69,48.3,37.8,84.8,0.446,11.6,31.4,0.368,15.6,20.4,0.764,9.1,35.2,44.3,22.0,14.0,7.2,4.7,4.4,20.2,18.7,102.9,3.7,3,3,4,4,13,28,23,25,6,6,10,23,22,19,20,5,11,20,11,21,17,6,19,25,25,4,2017-18,LA Clippers,55,29,26,0.527,48.1,39.4,84.9,0.464,10.0,28.5,0.352,18.7,24.9,0.753,10.0,33.8,43.8,22.0,14.9,7.9,4.8,5.2,20.3,22.1,107.6,0.7,27,16,12,16,23,14,20,11,19,18,24,4,3,25,11,14,14,20,20,14,13,24,21,2,7,14,0,2018-02-14
6,Chicago Bulls,56,20,36,0.357,48.6,38.8,88.6,0.438,11.1,31.0,0.358,14.7,19.1,0.77,9.3,35.4,44.8,23.7,13.8,7.1,3.6,4.8,19.1,17.6,103.4,-5.6,16,23,23,23,3,18,2,29,8,7,17,27,27,15,19,3,7,7,9,22,30,16,8,30,22,28,2017-18,Toronto Raptors,56,40,16,0.714,48.2,41.2,87.7,0.469,11.5,32.3,0.356,17.8,22.3,0.8,9.8,33.7,43.5,23.2,13.3,8.2,5.9,5.0,22.0,20.0,111.7,8.2,16,3,3,3,14,4,4,7,7,5,21,8,13,3,14,15,15,11,5,8,2,20,27,16,3,3,0,2018-02-14
7,Houston Rockets,56,43,13,0.768,48.2,39.2,84.6,0.464,15.7,42.7,0.367,20.2,25.8,0.785,9.1,34.4,43.5,21.9,13.9,8.6,4.7,4.7,19.8,20.7,114.4,8.7,16,2,1,2,14,15,24,12,1,1,11,1,2,10,21,10,15,22,10,4,16,14,16,9,2,1,2017-18,Sacramento Kings,56,18,38,0.321,48.1,38.7,85.3,0.454,8.9,23.2,0.384,12.6,17.4,0.724,9.3,30.8,40.1,21.1,14.3,8.3,4.0,4.5,19.9,17.8,98.8,-8.0,16,25,25,26,25,20,18,18,26,28,2,30,30,28,18,30,29,25,15,7,26,8,17,29,30,29,1,2018-02-14
8,Memphis Grizzlies,55,18,37,0.327,48.1,36.1,81.5,0.444,9.2,26.7,0.345,17.4,21.8,0.798,9.3,31.2,40.6,20.9,14.8,7.3,5.2,5.2,23.5,20.6,98.9,-3.7,27,25,24,25,23,30,29,26,24,23,28,11,15,5,17,29,28,27,19,19,9,25,30,11,29,24,2017-18,Oklahoma City Thunder,58,32,26,0.552,48.3,39.8,87.8,0.453,10.3,29.5,0.349,16.5,23.3,0.707,12.6,32.3,44.9,21.1,14.1,9.2,4.9,4.6,20.3,20.9,106.3,3.3,3,8,12,11,8,11,3,20,17,12,26,15,8,29,1,25,5,26,13,1,11,10,20,5,13,5,0,2018-02-14
9,New Orleans Pelicans,56,30,26,0.536,48.8,41.7,86.5,0.482,10.6,29.2,0.364,16.9,22.3,0.758,8.5,34.9,43.4,26.3,15.4,7.7,5.4,4.1,19.3,21.1,110.8,-0.2,16,14,12,15,1,2,9,2,14,13,13,14,13,22,27,9,17,2,25,16,5,4,9,4,4,18,2017-18,Los Angeles Lakers,55,23,32,0.418,48.6,40.8,89.2,0.458,9.3,27.8,0.333,16.1,23.2,0.694,11.2,35.2,46.4,23.5,16.0,8.2,4.8,5.6,21.6,20.3,107.0,-2.5,27,20,20,20,2,6,1,17,23,19,29,20,9,30,3,6,2,9,29,10,13,29,25,13,11,23,1,2018-02-14
