,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,San Antonio Spurs,76,57,19,0.75,48.3,38.4,80.9,0.474,8.4,21.1,0.396,18.4,24.0,0.765,10.1,31.6,41.7,22.4,13.6,7.5,4.6,4.6,18.9,20.7,103.4,5.5,7,1,1,1,22,6,15,4,4,7,1,13,18,16,23,9,13,8,8,9,18,15,3,19,6,5,2010-11,Phoenix Suns,75,37,38,0.493,48.8,39.2,83.3,0.47,8.7,22.8,0.379,18.1,23.8,0.76,10.0,30.3,40.3,23.7,14.3,6.6,4.4,4.4,20.4,21.5,105.1,-0.5,19,16,16,16,2,2,7,7,3,3,5,15,19,17,24,19,23,2,19,26,22,8,13,8,4,17,1,2011-04-03
1,Los Angeles Lakers,75,55,20,0.733,48.3,38.3,82.4,0.465,6.4,18.1,0.356,18.9,24.2,0.781,12.1,31.7,43.9,22.1,12.9,7.4,5.1,4.5,18.8,20.7,102.0,6.9,19,3,2,3,15,7,12,9,12,14,15,9,15,6,5,8,3,13,1,13,11,12,1,18,9,3,2010-11,Denver Nuggets,75,46,29,0.613,48.1,38.2,80.4,0.476,8.1,20.8,0.388,23.0,29.8,0.773,9.5,32.4,41.9,22.0,14.1,7.3,4.3,6.0,21.1,22.7,107.5,4.7,19,9,9,9,29,10,21,3,7,8,3,2,1,10,27,4,12,14,15,15,24,28,19,1,1,7,0,2011-04-03
2,Boston Celtics,75,52,23,0.693,48.2,36.9,76.0,0.486,5.0,13.9,0.364,17.7,23.1,0.766,7.9,31.1,38.9,23.6,14.3,8.3,4.1,4.4,20.8,20.3,96.6,5.7,19,6,4,6,25,20,30,1,26,28,12,22,23,15,30,12,29,4,19,3,29,9,16,21,22,4,2010-11,Detroit Pistons,75,26,49,0.347,48.5,37.0,81.1,0.457,5.8,15.4,0.379,16.3,22.3,0.73,11.3,27.1,38.4,20.9,12.9,7.2,4.0,4.6,19.9,18.7,96.2,-4.1,19,24,24,24,6,18,14,20,20,21,4,29,28,27,12,30,30,18,2,16,30,14,7,28,24,24,1,2011-04-03
3,Charlotte Bobcats,75,32,43,0.427,48.3,34.7,77.3,0.449,4.8,14.8,0.323,18.7,24.8,0.756,10.5,30.2,40.7,20.7,14.8,6.3,5.3,6.1,20.2,21.3,92.8,-3.9,19,21,20,21,19,29,28,23,28,27,29,11,10,21,18,21,19,20,24,28,9,29,11,13,29,23,2010-11,Washington Wizards,75,19,56,0.253,48.6,37.0,84.0,0.441,5.0,15.0,0.332,17.9,24.0,0.746,12.3,28.8,41.1,19.6,15.3,7.9,6.0,4.9,22.6,20.3,96.9,-8.0,19,28,28,28,5,17,5,26,27,26,28,18,16,24,3,26,17,28,26,6,1,18,29,22,21,29,0,2011-04-03
4,New Jersey Nets,75,23,52,0.307,48.9,35.3,80.7,0.438,5.5,16.2,0.343,17.5,23.1,0.758,11.3,30.3,41.6,20.8,14.3,5.3,4.7,4.5,22.2,20.0,93.8,-6.1,19,25,25,25,1,27,16,28,21,20,23,25,22,19,13,18,14,19,21,30,16,13,25,25,28,26,2010-11,Miami Heat,76,53,23,0.697,48.3,37.0,77.1,0.48,6.7,18.0,0.369,21.6,28.1,0.77,9.6,32.7,42.2,19.9,13.7,6.7,5.4,3.0,20.6,21.9,102.2,7.2,7,4,4,4,22,19,29,2,11,15,8,3,3,12,26,2,9,27,10,24,7,1,14,5,8,2,0,2011-04-03
5,New York Knicks,75,37,38,0.493,48.3,38.3,83.8,0.457,9.2,24.9,0.367,20.5,25.3,0.808,10.4,30.1,40.5,21.3,13.8,7.5,5.8,4.5,21.4,20.8,106.2,0.4,19,16,16,16,19,8,6,19,2,2,9,5,8,2,21,22,20,15,11,11,4,11,21,17,2,15,2010-11,Cleveland Cavaliers,75,15,60,0.2,48.2,35.0,81.1,0.432,6.2,18.1,0.344,18.8,25.3,0.744,10.5,29.9,40.5,20.9,14.3,6.7,4.2,5.9,20.0,21.3,95.0,-9.9,19,30,29,30,25,28,13,29,16,13,20,10,9,25,18,23,21,17,17,25,28,27,8,11,26,30,1,2011-04-03
6,Toronto Raptors,75,20,55,0.267,48.3,38.6,82.8,0.466,4.3,13.6,0.317,17.9,23.6,0.757,11.6,28.5,40.0,22.2,14.6,7.1,4.3,5.6,22.0,19.8,99.3,-6.3,19,27,27,27,19,5,9,8,29,29,30,18,20,20,10,28,25,10,22,20,25,24,23,26,17,28,2010-11,Orlando Magic,76,48,28,0.632,48.3,36.2,78.4,0.461,9.4,25.7,0.366,17.7,25.7,0.69,10.4,32.8,43.2,20.1,14.7,6.5,4.7,3.9,20.2,22.0,99.5,5.4,7,8,8,8,16,24,26,15,1,1,11,21,6,30,20,1,6,25,23,27,17,3,12,4,15,6,1,2011-04-03
7,Sacramento Kings,75,21,54,0.28,48.4,38.1,84.8,0.449,5.3,15.3,0.342,17.7,24.2,0.729,13.1,30.7,43.7,20.3,16.3,7.4,4.8,5.5,22.2,21.3,99.1,-5.3,19,26,26,26,11,11,4,22,25,23,25,23,14,28,2,14,5,24,28,12,15,21,25,14,18,25,2010-11,Utah Jazz,76,36,40,0.474,48.5,37.4,80.6,0.464,5.3,15.4,0.343,19.7,25.5,0.774,11.0,28.6,39.6,23.4,14.3,7.6,5.9,5.0,23.0,22.2,99.8,-1.8,7,18,18,18,7,13,18,10,24,22,24,6,7,9,15,27,27,5,18,7,3,20,30,2,13,20,1,2011-04-03
8,Houston Rockets,76,40,36,0.526,48.5,38.6,85.1,0.454,8.3,22.3,0.37,20.6,25.7,0.801,11.7,30.9,42.6,23.6,13.4,7.2,4.6,5.6,20.1,21.5,106.1,2.0,7,14,14,14,9,4,3,21,6,4,7,4,5,3,8,13,7,3,6,19,18,23,9,7,3,11,2010-11,Atlanta Hawks,76,44,32,0.579,48.1,36.2,78.4,0.462,6.3,17.9,0.353,16.4,21.0,0.78,9.4,30.5,39.8,22.2,13.6,6.1,4.2,4.3,18.8,18.6,95.1,0.1,7,10,10,10,28,23,25,14,14,16,17,28,29,7,29,16,26,9,9,29,27,6,2,29,25,16,1,2011-04-03
9,New Orleans Hornets,76,43,33,0.566,48.4,35.9,78.1,0.459,5.4,15.1,0.355,17.8,23.2,0.768,10.0,30.2,40.2,20.5,13.0,7.5,4.5,4.9,20.9,20.4,94.9,1.4,7,13,12,13,12,26,27,17,23,25,16,20,21,13,25,20,24,22,3,10,20,19,18,20,27,14,2010-11,Indiana Pacers,77,35,42,0.455,48.3,36.5,82.6,0.442,7.1,20.1,0.351,19.4,24.7,0.784,11.2,32.6,43.7,19.5,15.4,7.0,5.7,5.8,21.6,21.4,99.4,-1.2,1,19,19,19,24,22,10,25,10,9,18,7,11,5,14,3,4,29,27,21,6,25,22,9,16,19,1,2011-04-03
