,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,New Orleans Pelicans,42,16,26,0.381,48.6,41.8,92.6,0.452,14.1,38.3,0.368,16.1,21.8,0.737,11.0,34.9,45.9,25.4,15.5,7.4,5.1,4.4,21.6,20.3,113.8,-3.5,7,20,20,20,5,8,1,20,3,5,5,24,23,27,6,16,12,10,24,21,11,7,22,19,7,24,2019-20,LA Clippers,42,29,13,0.69,48.1,41.8,90.0,0.465,11.8,32.7,0.36,20.3,25.9,0.785,11.3,37.0,48.3,23.6,15.5,7.5,5.1,4.9,22.0,23.4,115.8,6.7,7,3,5,5,25,7,10,11,16,18,11,2,2,10,2,3,3,18,25,18,14,14,26,1,4,4,0,2020-01-18
1,Brooklyn Nets,40,18,22,0.45,48.6,39.9,90.3,0.442,12.3,36.9,0.332,17.5,23.9,0.732,10.6,38.0,48.6,23.6,15.9,6.6,4.7,5.6,21.1,21.1,109.6,-1.8,27,16,14,16,4,17,9,24,11,6,28,16,10,29,10,2,2,17,28,27,18,25,16,10,17,17,2019-20,Milwaukee Bucks,43,37,6,0.86,48.1,43.7,91.2,0.479,13.9,38.8,0.357,18.3,24.9,0.734,9.7,42.0,51.7,25.7,14.3,7.7,6.3,4.5,19.2,21.7,119.6,12.4,2,1,1,1,28,1,4,2,4,4,14,9,5,28,22,1,1,7,11,16,2,9,5,6,1,1,0,2020-01-18
2,Boston Celtics,40,27,13,0.675,48.1,40.9,89.4,0.458,11.9,33.9,0.352,17.7,22.0,0.805,10.8,35.0,45.8,23.0,13.8,8.1,5.8,5.5,21.0,20.7,111.5,6.3,27,7,5,7,21,15,14,16,14,11,18,14,20,4,9,14,13,19,7,9,6,22,15,14,14,5,2019-20,Phoenix Suns,41,17,24,0.415,48.4,41.3,89.2,0.463,11.4,33.0,0.345,19.2,23.9,0.805,9.7,34.0,43.7,27.7,14.6,7.9,3.8,5.6,22.6,23.2,113.3,-0.6,18,18,18,19,12,10,16,12,20,15,22,5,9,3,23,21,22,2,12,12,29,26,28,2,10,15,0,2020-01-18
3,Atlanta Hawks,42,10,32,0.238,48.4,39.6,89.6,0.442,11.5,35.5,0.323,17.0,22.2,0.764,9.4,33.2,42.5,23.0,16.7,8.1,5.2,6.4,22.7,20.7,107.7,-9.2,7,29,29,29,13,24,13,23,19,8,30,18,19,19,26,25,27,20,30,8,10,28,30,15,23,30,2019-20,Detroit Pistons,42,15,27,0.357,48.2,39.8,85.6,0.465,11.8,31.8,0.371,17.0,23.0,0.739,9.5,32.7,42.2,24.5,15.7,7.6,4.8,5.6,19.5,20.0,108.5,-2.6,7,21,23,23,17,18,27,10,16,20,4,18,14,26,25,27,30,14,26,17,16,27,7,21,22,21,0,2020-01-18
4,New York Knicks,42,11,31,0.262,48.1,38.9,89.7,0.434,10.3,30.2,0.339,16.6,23.9,0.693,12.0,34.0,46.0,21.2,14.0,7.9,4.5,5.0,22.6,19.9,104.6,-8.7,7,28,28,28,25,26,11,27,27,25,25,21,8,30,1,20,10,29,9,11,22,17,29,22,28,28,2019-20,Philadelphia 76ers,43,27,16,0.628,48.2,41.1,87.7,0.469,10.7,30.1,0.354,16.0,21.4,0.746,10.4,35.8,46.2,26.3,14.7,8.2,5.7,4.0,21.2,20.5,108.9,3.6,2,7,12,12,19,13,23,8,23,26,17,26,24,23,15,11,8,4,13,7,7,3,18,17,21,11,0,2020-01-18
5,Chicago Bulls,43,15,28,0.349,48.2,38.6,88.6,0.435,12.3,35.2,0.351,16.0,21.0,0.764,10.3,32.7,43.0,22.8,15.3,9.8,4.4,6.4,21.5,19.5,105.6,-2.0,2,21,24,24,19,27,20,26,9,9,19,25,26,20,16,26,25,21,20,1,23,29,20,27,25,18,2019-20,Cleveland Cavaliers,42,12,30,0.286,48.2,39.5,87.5,0.451,10.8,31.7,0.34,15.3,20.1,0.76,10.5,33.8,44.3,21.4,16.3,6.9,3.3,6.6,18.1,19.6,105.0,-9.0,7,27,27,27,17,25,24,21,22,21,24,29,27,21,12,22,20,28,29,23,30,30,2,26,27,29,1,2020-01-18
6,Minnesota Timberwolves,41,15,26,0.366,48.9,39.7,91.8,0.433,12.7,39.0,0.326,19.2,25.4,0.758,11.1,35.0,46.2,22.6,15.3,8.6,6.1,5.5,21.4,21.9,111.4,-3.2,18,21,20,21,1,22,3,28,7,3,29,5,4,22,5,15,7,23,23,3,4,24,19,4,15,23,2019-20,Toronto Raptors,41,27,14,0.659,48.5,40.1,88.7,0.452,13.6,36.2,0.375,17.8,22.2,0.798,10.1,35.8,46.0,25.5,14.9,8.5,5.1,5.5,21.2,19.7,111.5,5.8,18,7,8,8,6,16,19,19,5,7,3,13,18,6,18,10,11,9,15,5,12,23,17,24,13,6,0,2020-01-18
7,Houston Rockets,40,26,14,0.65,48.3,41.2,91.1,0.453,15.5,44.3,0.349,20.8,26.7,0.78,11.2,36.2,47.4,21.6,15.0,7.8,4.9,4.8,21.8,21.4,118.7,4.7,27,12,8,9,16,12,6,18,1,1,21,1,1,11,4,8,5,27,17,14,15,13,24,8,2,7,2019-20,Los Angeles Lakers,41,33,8,0.805,48.1,43.0,88.4,0.486,11.0,30.5,0.362,17.0,22.9,0.741,10.4,35.4,45.8,26.1,14.8,8.4,7.2,4.0,20.6,21.0,114.0,8.6,18,2,2,2,22,3,21,1,21,23,10,20,15,25,14,13,14,5,14,6,1,2,13,12,6,2,0,2020-01-18
8,Golden State Warriors,43,9,34,0.209,48.5,38.0,88.7,0.428,10.0,29.6,0.339,19.1,23.7,0.808,10.5,33.3,43.9,24.6,15.0,8.5,4.5,5.4,19.8,20.3,105.1,-8.5,2,30,30,30,10,29,18,30,30,28,26,7,11,2,13,24,21,13,16,4,21,21,9,18,26,27,2019-20,Orlando Magic,42,20,22,0.476,48.0,38.1,88.2,0.432,10.3,30.8,0.334,17.4,22.7,0.769,10.3,34.8,45.1,22.5,12.8,8.6,6.0,4.5,18.0,19.3,103.9,-0.4,7,14,14,14,30,28,22,29,26,22,27,17,16,17,17,17,18,24,1,2,5,8,1,28,29,14,1,2020-01-18
9,Oklahoma City Thunder,42,23,19,0.548,48.5,39.8,85.3,0.466,10.5,30.5,0.345,19.3,24.2,0.8,8.5,34.8,43.2,21.9,13.9,7.5,4.8,4.1,18.9,22.7,109.4,1.4,7,13,13,13,9,21,28,9,24,24,23,4,7,5,30,18,24,26,8,20,16,4,3,3,19,13,2019-20,Portland Trail Blazers,43,18,25,0.419,48.1,41.0,91.0,0.451,12.0,33.6,0.357,17.7,21.8,0.81,10.1,36.0,46.0,19.9,12.9,5.9,6.3,5.2,21.8,20.0,111.7,-2.1,2,16,19,18,28,14,7,22,13,13,15,15,22,1,19,9,9,30,4,30,2,18,25,20,11,19,1,2020-01-18
