,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Orlando Magic,47,36,11,0.766,48.1,36.3,78.7,0.461,10.4,26.1,0.397,19.5,26.9,0.727,10.0,33.0,43.0,19.4,13.9,7.2,5.4,3.7,20.0,22.1,102.4,8.1,17,4,4,4,24,18,21,8,1,2,1,12,6,30,26,1,5,28,13,15,8,3,5,8,7,4,2008-09,Los Angeles Clippers,48,10,38,0.208,48.6,35.0,81.9,0.428,5.7,17.1,0.332,17.2,22.8,0.756,11.8,29.1,40.9,20.1,15.0,7.0,6.4,5.6,21.0,19.6,93.0,-8.4,11,29,28,29,5,27,8,30,22,17,28,27,25,21,11,23,18,22,21,19,2,28,18,26,28,29,1,2009-02-04
1,Toronto Raptors,50,19,31,0.38,48.3,36.0,78.4,0.459,6.1,16.2,0.375,19.1,23.2,0.824,8.9,30.0,38.9,21.7,13.3,6.5,4.8,4.4,19.5,20.9,97.2,-2.8,2,21,24,23,19,22,23,11,19,21,10,16,23,1,29,15,27,8,8,28,16,11,4,19,21,22,2008-09,Los Angeles Lakers,47,38,9,0.809,48.2,40.2,84.0,0.479,7.1,18.7,0.378,21.2,27.4,0.774,12.3,31.8,44.1,23.3,13.8,8.3,5.4,4.3,20.1,22.9,108.7,8.8,17,2,1,2,22,1,4,3,11,13,8,4,5,11,4,5,1,2,11,4,10,9,6,5,1,3,0,2009-02-04
2,Washington Wizards,48,10,38,0.208,48.1,36.2,81.5,0.444,5.0,15.6,0.322,16.8,22.2,0.755,11.9,28.1,40.0,20.4,13.9,7.5,4.0,5.1,20.4,19.3,94.1,-7.2,11,29,28,29,29,19,9,25,25,24,30,29,28,22,10,28,24,18,12,11,26,17,11,28,26,28,2008-09,New Jersey Nets,49,22,27,0.449,48.6,35.3,80.2,0.44,7.8,20.6,0.378,19.5,25.2,0.776,11.2,29.5,40.8,19.2,13.7,6.9,4.5,5.2,23.2,21.0,97.9,-2.8,5,18,18,18,6,26,15,29,6,6,7,11,14,10,14,21,20,29,10,22,21,19,27,16,19,23,0,2009-02-04
3,Detroit Pistons,46,25,21,0.543,48.3,35.8,78.7,0.454,4.5,13.4,0.336,16.9,22.7,0.744,10.6,29.7,40.3,20.0,11.9,6.5,5.0,3.9,20.9,20.1,92.9,-0.2,28,15,13,15,15,24,20,15,28,28,26,28,26,25,19,18,21,24,1,26,11,4,16,24,29,17,2008-09,Miami Heat,47,26,21,0.553,48.3,36.4,80.9,0.449,7.0,19.6,0.358,17.3,23.3,0.743,10.4,29.6,39.9,19.8,12.6,8.1,5.6,4.2,20.5,19.8,97.0,0.7,17,13,13,13,16,16,13,18,12,10,19,26,22,27,24,20,25,26,3,5,5,8,12,25,22,14,1,2009-02-04
4,New York Knicks,47,21,26,0.447,48.1,37.9,86.0,0.441,10.3,28.9,0.357,18.3,22.8,0.8,11.0,31.6,42.6,21.6,15.1,7.3,2.5,5.3,20.2,19.1,104.3,-2.1,17,19,17,19,24,7,2,28,2,1,20,23,24,7,15,8,8,9,22,14,30,21,7,29,5,18,2008-09,Cleveland Cavaliers,47,38,9,0.809,48.1,37.1,78.1,0.475,7.9,20.7,0.38,18.8,24.9,0.754,10.6,31.1,41.7,20.3,13.0,7.7,5.6,3.9,20.5,20.7,100.9,10.4,17,2,1,2,24,10,25,5,5,5,6,19,16,23,17,10,13,19,6,9,6,5,12,20,10,1,0,2009-02-04
5,Memphis Grizzlies,47,12,35,0.255,48.5,34.7,77.2,0.449,4.6,13.6,0.336,19.4,25.8,0.753,10.1,28.0,38.1,16.7,14.9,7.8,4.1,5.2,22.0,21.9,93.3,-6.7,17,26,26,26,9,29,27,19,27,27,27,13,9,24,25,29,30,30,17,8,25,18,20,9,27,27,2008-09,Houston Rockets,49,30,19,0.612,48.3,35.5,79.9,0.445,7.4,20.1,0.37,19.6,24.3,0.806,10.6,32.2,42.8,20.3,14.0,6.7,3.6,5.5,18.9,21.1,98.1,2.9,5,7,9,9,18,25,17,24,9,9,13,10,19,5,18,3,6,20,14,25,29,26,2,14,17,8,1,2009-02-04
6,Minnesota Timberwolves,47,17,30,0.362,48.5,37.0,83.7,0.442,5.8,16.9,0.343,19.3,25.0,0.772,12.4,29.8,42.2,20.6,14.3,6.5,4.2,6.5,21.9,20.6,99.1,-3.3,17,24,22,24,9,11,6,27,21,20,23,14,15,12,3,17,12,15,15,27,24,30,19,22,13,24,2008-09,Atlanta Hawks,47,27,20,0.574,48.1,36.0,78.9,0.457,7.9,21.3,0.369,18.8,25.4,0.741,10.5,29.6,40.1,21.3,13.1,7.5,4.7,4.4,20.3,20.7,98.7,1.7,17,11,11,11,24,23,19,14,4,3,14,18,11,29,21,19,23,10,7,12,19,12,9,21,15,11,0,2009-02-04
7,New Orleans Hornets,45,28,17,0.622,48.0,35.0,76.5,0.458,7.6,19.5,0.39,18.2,22.5,0.809,9.5,29.0,38.5,19.7,12.7,7.6,4.3,3.6,20.6,21.0,95.9,2.8,30,9,7,8,30,28,29,13,8,11,3,24,27,3,28,24,29,27,4,10,22,1,14,15,25,9,2008-09,Chicago Bulls,49,21,28,0.429,48.6,37.6,84.0,0.448,6.0,16.1,0.374,18.6,23.8,0.784,12.1,30.3,42.3,21.2,14.9,7.4,5.7,5.5,22.1,20.3,99.9,-2.3,5,19,19,20,6,8,5,21,20,22,12,20,21,8,7,14,11,13,18,13,4,24,22,23,12,19,0,2009-02-04
8,Oklahoma City Thunder,48,11,37,0.229,48.4,36.4,81.3,0.448,4.0,10.8,0.374,19.9,25.8,0.769,12.0,31.0,43.1,20.0,16.7,6.8,4.6,5.4,21.0,20.9,96.8,-6.2,11,27,27,27,12,15,11,20,30,30,11,8,8,15,8,11,4,23,30,23,20,22,17,17,23,26,2008-09,Denver Nuggets,48,32,16,0.667,48.2,36.9,78.2,0.471,6.6,18.0,0.368,23.7,31.4,0.757,10.5,30.8,41.3,22.7,15.9,9.1,6.0,5.6,22.5,23.9,104.1,3.9,11,6,6,6,23,13,24,6,14,15,15,1,1,20,22,12,16,4,28,1,3,27,25,1,6,6,0,2009-02-04
9,Dallas Mavericks,47,28,19,0.596,48.3,37.9,82.9,0.458,6.9,20.1,0.342,17.8,21.8,0.817,11.3,32.0,43.3,21.3,13.4,7.0,5.4,4.2,19.0,19.5,100.6,1.5,17,9,9,10,16,6,7,12,13,8,24,25,29,2,12,4,3,11,9,18,9,7,3,27,11,13,2008-09,Portland Trail Blazers,47,30,17,0.638,48.4,36.1,78.5,0.459,7.3,19.4,0.378,19.2,25.2,0.761,13.2,27.8,41.0,20.3,12.9,7.0,4.8,3.7,20.9,21.6,98.7,4.0,17,7,7,7,11,20,22,10,10,12,9,15,13,19,1,30,17,21,5,21,15,2,15,11,16,5,1,2009-02-04
10,Golden State Warriors,49,15,34,0.306,48.7,38.8,86.0,0.451,6.4,17.8,0.362,22.4,29.1,0.77,12.1,30.3,42.4,20.4,15.0,7.9,6.6,5.4,22.1,23.7,106.3,-4.8,5,25,25,25,3,3,3,17,17,16,17,2,2,14,6,13,10,17,19,7,1,23,21,2,2,25,2008-09,Phoenix Suns,46,26,20,0.565,48.2,38.5,77.5,0.496,6.5,16.9,0.387,21.0,27.5,0.763,9.7,31.8,41.5,21.8,16.3,6.3,5.0,4.0,20.4,22.6,104.5,1.6,28,13,11,12,21,4,26,1,16,18,5,5,4,18,27,6,14,7,29,29,13,6,10,7,4,12,1,2009-02-04
