,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Philadelphia 76ers,74,28,46,0.378,48.4,37.7,85.3,0.442,10.1,29.4,0.345,16.9,22.0,0.767,9.6,33.5,43.1,23.7,16.7,8.4,5.4,5.4,22.1,19.7,102.5,-5.2,4,25,25,25,8,26,16,26,10,7,23,24,25,20,18,16,20,8,30,3,6,28,28,19,24,26,2016-17,Atlanta Hawks,74,38,36,0.514,48.5,38.0,84.4,0.451,8.8,25.9,0.338,18.2,25.1,0.724,10.3,34.0,44.2,23.4,15.8,8.4,5.0,5.3,18.1,21.8,103.0,-1.3,4,12,12,12,5,23,21,18,22,16,25,14,5,28,14,11,8,10,28,4,9,25,5,3,21,21,0,2017-03-29
1,Orlando Magic,74,27,47,0.365,48.3,38.2,86.7,0.441,8.4,25.9,0.323,15.7,21.3,0.737,9.9,33.1,43.1,21.9,13.3,6.9,4.9,5.2,19.3,18.9,100.5,-6.1,4,27,27,27,17,22,11,28,26,18,30,27,27,27,16,18,23,18,8,25,15,21,11,26,28,28,2016-17,Oklahoma City Thunder,73,42,31,0.575,48.3,39.6,87.1,0.455,8.4,25.6,0.328,19.4,26.0,0.744,12.0,34.2,46.2,21.1,15.1,7.9,5.0,5.4,20.9,20.9,107.0,0.8,26,10,9,10,13,9,7,15,25,19,28,5,3,26,3,6,2,23,23,14,9,26,22,5,10,10,0,2017-03-29
2,Boston Celtics,74,48,26,0.649,48.2,38.6,85.1,0.454,11.9,33.0,0.362,18.6,22.9,0.813,9.1,32.7,41.9,25.0,13.4,7.6,4.2,5.2,20.5,20.2,107.8,2.7,4,4,4,4,23,20,17,17,3,3,14,11,18,1,22,23,26,4,9,19,23,21,19,14,8,8,2016-17,Milwaukee Bucks,74,38,36,0.514,48.2,39.2,82.2,0.476,8.7,23.4,0.371,17.6,22.8,0.77,9.0,31.5,40.5,24.3,13.8,8.2,5.4,4.7,20.3,19.5,104.6,0.4,4,12,12,12,23,16,27,2,23,24,9,20,19,18,24,28,29,5,15,9,6,12,17,23,18,14,0,2017-03-29
3,Toronto Raptors,74,45,29,0.608,48.3,39.2,84.6,0.463,8.8,24.2,0.364,20.0,25.0,0.799,10.7,32.6,43.3,18.3,12.6,8.3,4.9,4.9,21.0,20.5,107.2,4.3,4,7,7,7,17,14,19,10,20,23,12,3,6,6,12,24,19,30,4,6,12,14,24,10,9,4,2016-17,Charlotte Hornets,74,33,41,0.446,48.4,37.9,85.7,0.442,10.0,28.7,0.35,19.3,23.8,0.813,8.9,35.2,44.1,23.3,11.6,6.8,4.7,5.6,16.7,20.1,105.1,0.8,4,20,19,20,8,24,15,27,11,8,19,6,12,2,27,2,11,11,1,28,17,29,1,15,14,11,0,2017-03-29
4,New York Knicks,74,28,46,0.378,48.5,39.8,88.7,0.448,8.8,24.8,0.354,16.8,21.2,0.79,11.8,33.6,45.4,21.8,13.9,7.1,5.7,4.5,20.6,18.4,105.1,-3.4,4,25,25,25,5,5,1,22,21,20,17,25,28,9,4,14,4,19,17,22,4,9,20,29,15,24,2016-17,Miami Heat,74,36,38,0.486,48.2,39.0,85.9,0.454,9.7,26.9,0.361,15.0,21.4,0.702,10.7,33.0,43.8,21.2,13.4,7.2,5.7,4.9,20.6,18.7,102.7,0.7,4,15,15,15,23,17,14,16,12,12,15,28,26,30,11,20,15,22,11,21,3,14,21,27,22,12,0,2017-03-29
5,Memphis Grizzlies,74,40,34,0.541,48.5,36.3,83.9,0.433,9.2,26.4,0.349,18.8,24.1,0.783,11.0,31.9,43.0,21.1,12.8,8.1,4.2,5.1,22.8,21.2,100.7,0.5,4,11,11,11,3,29,24,30,15,14,21,10,9,13,8,27,24,24,5,11,24,18,29,4,27,13,2016-17,Indiana Pacers,74,37,37,0.5,48.3,39.0,84.2,0.463,8.5,22.7,0.372,18.0,22.3,0.808,8.9,33.0,41.8,22.3,13.9,8.2,5.0,5.1,19.6,19.6,104.4,-0.9,4,14,14,14,12,18,22,11,24,27,7,18,22,3,26,21,27,16,16,8,8,19,13,22,19,16,1,2017-03-29
6,New Orleans Pelicans,74,31,43,0.419,48.6,38.8,86.7,0.448,9.4,26.8,0.353,16.6,22.3,0.745,8.6,35.6,44.2,22.6,13.1,7.7,5.6,4.3,18.4,19.4,103.7,-2.0,4,21,22,22,2,19,11,23,14,13,18,26,23,24,29,1,9,12,7,16,5,7,6,24,20,22,2016-17,Dallas Mavericks,73,31,42,0.425,48.3,36.2,82.1,0.44,10.5,29.5,0.357,14.8,18.5,0.8,7.8,30.6,38.5,20.6,11.9,7.7,3.7,3.4,19.2,19.7,97.7,-2.4,26,21,21,21,13,30,28,29,6,6,16,29,30,5,30,30,30,27,3,18,30,2,9,20,30,23,1,2017-03-29
7,San Antonio Spurs,73,57,16,0.781,48.3,39.5,83.6,0.473,9.2,23.4,0.391,18.0,22.4,0.803,9.8,34.0,43.9,24.1,13.4,8.1,5.8,3.9,18.5,20.1,106.2,8.2,26,2,2,2,13,10,25,4,16,25,1,17,21,4,17,9,13,6,10,10,2,5,7,16,12,2,2016-17,Golden State Warriors,74,60,14,0.811,48.3,42.9,86.9,0.494,11.9,31.2,0.382,18.0,22.9,0.787,9.3,35.2,44.5,30.4,14.8,9.7,6.6,3.9,19.4,19.6,115.9,11.6,4,1,1,1,17,1,9,1,3,5,3,16,17,10,21,2,7,1,22,1,1,4,12,21,1,1,0,2017-03-29
8,LA Clippers,75,44,31,0.587,48.2,39.3,83.4,0.471,10.2,27.5,0.373,19.1,25.7,0.744,9.1,34.0,43.1,22.3,13.1,7.5,4.3,3.3,20.0,22.2,107.9,3.4,1,9,9,9,29,13,26,5,8,10,6,7,4,25,23,10,21,15,6,20,21,1,14,1,7,6,2016-17,Washington Wizards,74,46,28,0.622,48.5,41.4,87.2,0.474,9.1,24.6,0.371,17.5,22.2,0.786,10.3,32.8,43.1,24.1,14.1,8.5,4.2,4.6,21.4,19.9,109.4,2.5,4,6,6,6,5,2,6,3,17,21,8,21,24,11,13,22,22,7,19,2,22,10,25,17,5,9,1,2017-03-29
9,Sacramento Kings,74,29,45,0.392,48.5,37.7,82.1,0.459,9.1,24.4,0.374,18.1,23.4,0.776,8.8,32.1,40.8,22.4,14.6,7.8,4.1,5.1,20.5,20.3,102.6,-3.7,4,23,24,24,3,27,29,14,17,22,4,15,14,15,28,26,28,13,21,15,25,20,18,12,23,25,2016-17,Utah Jazz,74,45,29,0.608,48.2,36.8,79.4,0.463,9.5,25.9,0.366,17.4,23.1,0.752,9.5,33.9,43.4,19.8,13.7,6.7,4.9,3.8,19.0,20.3,100.4,3.7,4,7,7,7,23,28,30,12,13,16,11,22,15,22,19,12,17,28,14,29,13,3,8,13,29,5,0,2017-03-29
