,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Atlanta Hawks,60,36,24,0.6,48.2,36.4,79.0,0.461,6.4,18.5,0.348,16.9,21.5,0.786,9.6,30.8,40.4,22.4,13.7,6.1,4.2,4.4,19.2,18.9,96.2,0.9,12,8,9,9,25,22,25,13,14,13,18,28,29,5,27,16,22,8,9,29,26,7,4,29,23,14,2010-11,Chicago Bulls,58,41,17,0.707,48.4,37.3,80.9,0.46,5.9,16.4,0.36,18.0,24.5,0.735,11.7,32.7,44.3,21.7,14.4,7.2,5.8,5.9,20.4,20.4,98.4,6.2,25,6,4,5,8,15,14,15,18,19,14,20,13,26,8,4,2,13,19,16,5,26,11,21,18,5,1,2011-03-02
1,Cleveland Cavaliers,59,11,48,0.186,48.2,35.3,81.7,0.432,6.5,18.6,0.348,18.7,25.1,0.744,10.2,29.9,40.1,21.5,14.1,6.8,4.2,5.9,19.9,21.4,95.8,-10.2,19,30,30,30,24,27,12,29,13,12,19,13,10,25,23,23,25,14,15,23,25,27,6,12,25,30,2010-11,San Antonio Spurs,60,49,11,0.817,48.3,38.0,80.7,0.472,8.2,20.5,0.399,19.0,24.7,0.77,10.3,32.1,42.4,22.9,13.8,7.6,4.8,4.8,18.6,20.6,103.3,6.7,12,1,1,1,22,8,17,6,5,9,1,9,11,12,21,5,9,6,11,9,14,16,1,20,6,2,0,2011-03-02
2,Washington Wizards,59,15,44,0.254,48.5,36.9,83.3,0.443,5.3,15.4,0.344,17.5,23.2,0.755,11.5,29.2,40.7,20.2,15.3,7.8,5.9,4.7,22.7,19.9,96.6,-7.3,19,27,27,28,6,17,7,25,23,23,20,25,24,21,10,25,21,21,27,6,2,15,27,25,22,29,2010-11,Golden State Warriors,59,26,33,0.441,48.3,39.3,85.2,0.461,8.4,21.4,0.393,15.7,20.8,0.755,11.8,28.4,40.2,22.5,14.9,9.1,4.7,4.5,22.3,18.7,102.7,-3.2,19,20,20,20,19,1,2,14,4,6,2,30,30,20,7,28,23,7,24,2,15,8,25,30,7,22,0,2011-03-02
3,Boston Celtics,58,43,15,0.741,48.3,37.6,76.6,0.491,5.4,14.4,0.373,17.4,23.0,0.758,7.9,30.9,38.8,24.2,14.7,8.5,4.4,4.5,21.1,20.7,98.0,6.6,25,3,2,2,17,10,30,1,22,28,6,26,25,18,30,12,29,1,23,3,20,10,18,18,20,3,2010-11,Phoenix Suns,58,31,27,0.534,48.7,39.1,82.8,0.472,8.7,23.0,0.377,18.3,23.9,0.765,10.0,30.2,40.2,23.4,14.4,6.6,4.2,4.3,20.4,21.6,105.2,0.1,25,15,11,14,2,2,9,5,3,3,5,15,19,17,25,20,24,5,18,25,28,6,11,10,4,17,1,2011-03-02
4,Detroit Pistons,62,22,40,0.355,48.6,36.3,80.7,0.45,6.0,15.6,0.383,16.7,22.9,0.731,11.2,27.1,38.3,20.1,12.8,7.2,4.0,4.6,19.7,19.2,95.4,-4.1,1,23,23,23,4,24,16,21,17,21,4,29,26,27,12,30,30,24,1,17,30,14,5,27,26,24,2010-11,Minnesota Timberwolves,61,14,47,0.23,48.2,37.5,86.0,0.436,7.3,19.6,0.37,19.1,24.7,0.773,13.9,31.3,45.2,20.0,17.1,7.2,5.5,5.7,22.9,21.3,101.4,-6.0,6,29,29,29,23,13,1,28,10,10,8,8,12,11,1,11,1,26,30,13,9,23,29,14,10,27,0,2011-03-02
5,New York Knicks,58,30,28,0.517,48.3,38.4,84.0,0.457,8.9,24.8,0.36,20.5,25.4,0.807,10.3,30.8,41.1,21.3,14.1,7.8,6.2,4.5,21.0,20.6,106.2,0.4,25,17,14,16,17,6,5,18,2,2,13,4,9,2,20,15,18,16,16,7,1,9,15,19,2,15,2010-11,New Orleans Hornets,62,35,27,0.565,48.4,35.7,78.1,0.457,5.4,15.3,0.355,17.8,23.2,0.766,10.1,30.9,41.0,20.7,13.2,7.5,4.4,4.8,21.1,20.3,94.6,2.0,1,10,11,11,11,26,27,17,21,25,16,23,23,15,24,13,19,19,2,10,21,17,16,23,27,9,1,2011-03-02
6,Oklahoma City Thunder,58,36,22,0.621,48.8,36.9,80.6,0.458,5.6,16.6,0.339,24.8,30.0,0.827,10.9,31.5,42.4,19.9,13.9,7.7,5.5,4.2,22.2,22.1,104.2,2.0,25,8,7,8,1,18,18,16,20,18,23,1,2,1,16,10,8,27,13,8,7,5,24,5,5,11,2010-11,Indiana Pacers,59,27,32,0.458,48.3,36.7,83.3,0.44,7.7,21.4,0.358,18.8,24.0,0.784,11.2,33.0,44.2,20.0,15.1,6.8,5.9,5.8,21.7,21.0,99.8,-0.1,19,19,19,19,19,20,8,26,9,5,15,12,18,6,13,2,3,25,26,22,2,25,22,16,13,18,1,2011-03-02
7,Denver Nuggets,61,35,26,0.574,48.1,37.9,80.1,0.473,7.9,20.6,0.385,23.7,30.3,0.782,9.2,32.0,41.2,21.4,14.0,6.9,4.1,6.0,21.5,23.0,107.3,2.9,6,10,10,10,28,9,21,4,7,8,3,2,1,8,28,7,15,15,14,21,29,28,21,1,1,8,2010-11,Charlotte Bobcats,59,26,33,0.441,48.3,34.7,77.5,0.448,5.3,15.8,0.335,19.5,25.9,0.752,11.0,30.6,41.7,20.8,15.1,6.5,5.6,6.1,20.1,21.6,94.3,-2.5,19,20,20,20,13,28,29,22,23,20,27,7,5,23,15,18,14,18,25,26,6,29,8,9,28,21,1,2011-03-02
8,Sacramento Kings,58,15,43,0.259,48.3,37.6,84.3,0.446,5.0,15.0,0.333,17.8,24.3,0.73,13.1,30.1,43.2,19.7,15.9,7.2,4.8,5.3,22.3,21.4,97.9,-5.6,25,27,25,27,12,11,4,23,28,26,29,22,16,28,2,21,6,28,28,14,13,21,26,11,21,25,2010-11,Portland Trail Blazers,60,33,27,0.55,48.4,36.0,80.9,0.444,6.1,17.7,0.343,18.1,22.6,0.8,12.3,27.3,39.6,21.1,13.5,8.1,4.6,4.2,20.2,21.2,96.1,0.3,12,13,11,12,9,25,15,24,16,16,22,19,27,3,3,29,27,17,5,4,18,4,9,15,24,16,0,2011-03-02
9,Los Angeles Clippers,61,21,40,0.344,48.3,36.4,80.1,0.455,6.4,19.0,0.336,19.0,27.1,0.701,12.0,30.1,42.1,22.0,16.3,7.0,4.7,4.8,21.5,22.4,98.2,-3.6,6,24,23,24,15,23,19,20,15,11,26,10,4,29,5,22,12,12,29,20,17,18,20,2,19,23,2010-11,Houston Rockets,62,31,31,0.5,48.5,38.5,84.6,0.455,8.1,22.4,0.363,20.4,25.8,0.791,11.6,30.8,42.4,23.5,13.5,7.2,4.7,5.7,20.5,22.0,105.5,1.0,1,15,18,17,7,5,3,19,6,4,10,5,6,4,9,14,10,4,7,15,16,24,14,7,3,13,1,2011-03-02
