,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Brooklyn Nets,76,21,55,0.276,48.2,38.3,83.9,0.456,6.2,17.8,0.35,15.8,20.7,0.763,10.3,32.1,42.4,22.2,14.9,7.6,3.9,5.1,17.9,18.4,98.5,-6.7,8,27,27,27,26,14,19,12,26,28,14,27,27,15,17,25,23,16,21,19,26,15,2,28,27,27,2015-16,New Orleans Pelicans,75,28,47,0.373,48.3,38.4,86.1,0.446,8.5,23.8,0.357,17.3,22.3,0.777,9.5,33.3,42.8,21.9,13.3,7.8,4.3,5.1,20.8,19.8,102.6,-3.4,27,25,25,25,22,12,8,19,15,15,11,18,22,12,23,16,22,18,6,15,22,16,20,20,15,24,0,2016-04-03
1,Cleveland Cavaliers,76,54,22,0.711,48.4,38.5,84.1,0.458,10.5,29.6,0.356,16.4,22.0,0.745,10.8,33.9,44.7,22.6,13.6,6.8,3.8,4.4,20.5,20.8,104.0,6.0,8,3,3,3,10,11,18,11,3,3,12,24,24,22,11,10,7,14,9,26,28,7,15,11,9,4,2015-16,Charlotte Hornets,75,44,31,0.587,48.5,36.9,84.5,0.437,10.5,29.2,0.36,18.7,23.7,0.787,8.9,35.2,44.1,21.5,12.6,7.1,5.3,5.6,18.2,20.6,103.1,2.6,27,8,7,7,6,24,16,27,4,4,7,8,11,6,27,4,14,19,1,23,12,25,3,14,11,9,1,2016-04-03
2,Houston Rockets,76,37,39,0.487,48.4,37.3,83.1,0.449,10.6,30.7,0.344,20.7,29.9,0.694,11.2,31.8,43.1,21.9,16.0,10.0,5.2,5.0,22.0,22.8,105.8,-0.8,8,18,18,18,10,22,23,16,2,2,22,3,1,29,7,27,20,17,27,1,14,13,29,1,4,16,2015-16,Oklahoma City Thunder,76,53,23,0.697,48.3,41.2,86.3,0.477,8.1,23.3,0.348,19.6,25.0,0.786,12.9,35.5,48.4,22.9,15.7,7.3,6.0,4.5,20.5,20.0,110.1,7.4,8,4,4,4,17,2,7,3,17,18,18,4,7,8,1,3,1,10,26,21,4,11,16,18,2,3,1,2016-04-03
3,Minnesota Timberwolves,76,25,51,0.329,48.5,37.5,81.3,0.461,5.4,16.1,0.334,21.4,26.9,0.794,10.1,31.5,41.6,23.0,15.0,7.8,4.5,5.3,20.9,21.6,101.8,-4.0,8,26,26,26,7,21,27,8,30,29,28,1,3,4,20,28,26,8,22,16,19,19,22,6,18,26,2015-16,Dallas Mavericks,76,38,38,0.5,48.9,37.8,84.8,0.446,9.7,28.1,0.346,17.7,22.2,0.797,9.1,34.0,43.1,22.4,12.7,6.8,3.7,4.5,19.4,21.5,103.0,-0.6,8,15,15,15,1,19,15,20,8,7,21,12,23,3,26,8,19,15,2,25,29,10,8,8,12,15,0,2016-04-03
4,LA Clippers,75,47,28,0.627,48.3,38.2,82.4,0.463,9.8,27.0,0.362,18.5,26.5,0.697,8.9,33.0,41.9,22.7,13.0,8.5,5.7,3.2,21.5,22.6,104.6,3.8,27,6,6,6,16,15,25,7,7,8,6,10,4,27,28,20,25,11,3,9,9,1,24,2,7,6,2015-16,Washington Wizards,76,37,39,0.487,48.2,39.2,85.5,0.458,8.6,24.1,0.359,16.4,22.4,0.733,8.9,32.5,41.4,24.2,14.5,8.7,4.0,4.3,20.7,20.2,103.5,-1.0,8,18,18,18,26,7,10,10,13,14,8,23,20,25,29,22,30,5,16,7,25,6,17,15,10,17,1,2016-04-03
5,Orlando Magic,76,32,44,0.421,48.6,39.4,86.8,0.453,7.8,22.3,0.35,15.1,19.8,0.761,10.4,33.2,43.6,23.6,14.3,8.2,5.0,5.5,20.9,18.3,101.7,-1.5,8,20,20,20,3,5,4,13,22,21,13,30,30,17,15,17,16,7,14,13,15,23,21,30,20,18,2015-16,Memphis Grizzlies,76,41,35,0.539,48.4,36.7,83.1,0.442,6.1,18.3,0.331,19.6,25.0,0.784,11.0,30.5,41.5,20.8,13.3,8.9,4.4,5.6,21.9,21.4,99.1,-1.7,8,11,11,11,10,26,22,22,27,26,29,5,7,10,10,30,28,24,7,6,20,26,25,9,25,20,1,2016-04-03
6,Phoenix Suns,76,20,56,0.263,48.1,37.0,85.3,0.434,9.0,25.7,0.35,17.4,23.1,0.752,11.2,33.1,44.4,20.5,17.0,7.6,3.8,5.3,22.8,21.6,100.5,-7.3,8,28,28,28,29,23,13,28,9,12,15,15,15,19,6,18,10,25,30,18,27,19,30,6,22,28,2015-16,Utah Jazz,76,38,38,0.5,48.7,36.1,80.6,0.447,8.4,23.5,0.357,17.3,23.3,0.745,11.0,32.4,43.4,18.9,15.1,7.7,5.2,4.8,20.5,20.0,97.8,1.8,8,15,15,15,2,29,30,17,16,17,10,17,13,23,9,23,17,28,23,17,13,12,14,17,28,10,0,2016-04-03
7,Milwaukee Bucks,76,32,44,0.421,48.3,38.3,82.0,0.467,5.4,15.5,0.349,17.2,23.0,0.747,10.5,31.0,41.5,23.0,15.1,8.2,5.8,5.6,20.8,19.7,99.2,-3.7,8,20,20,20,17,13,26,5,29,30,17,20,17,21,14,29,27,9,23,10,7,24,19,21,24,25,2015-16,Chicago Bulls,76,38,38,0.5,48.6,38.6,88.1,0.438,7.9,21.2,0.37,16.3,20.8,0.784,11.1,35.6,46.7,22.7,13.9,5.9,5.7,5.8,19.0,18.7,101.3,-1.6,8,15,15,15,3,9,2,26,21,24,4,25,26,9,8,2,2,12,13,29,8,29,5,27,21,19,0,2016-04-03
8,New York Knicks,77,31,46,0.403,48.3,36.9,83.8,0.44,7.4,21.4,0.347,17.4,21.5,0.808,10.2,33.9,44.2,20.5,13.4,5.7,5.6,4.2,19.8,18.7,98.6,-2.5,2,23,22,23,19,25,21,23,24,23,20,14,25,1,18,9,11,26,8,30,10,5,9,26,26,22,2015-16,Indiana Pacers,76,40,36,0.526,48.5,38.1,85.3,0.447,7.9,22.9,0.347,17.6,23.1,0.762,10.4,33.8,44.1,20.9,14.8,9.1,4.9,4.4,20.1,20.6,101.8,1.2,8,14,12,14,5,16,11,18,20,20,19,13,16,16,16,13,12,23,20,3,16,8,11,13,18,12,0,2016-04-03
9,Golden State Warriors,76,68,8,0.895,48.5,42.4,87.4,0.486,13.1,31.5,0.416,17.0,22.4,0.759,10.0,36.2,46.2,29.0,15.1,8.6,6.1,4.1,20.8,20.2,115.0,10.9,8,1,1,1,7,1,3,2,1,1,1,21,21,18,21,1,4,1,25,8,2,4,18,15,1,2,2015-16,Portland Trail Blazers,77,41,36,0.532,48.3,38.5,85.8,0.449,10.5,28.4,0.369,17.2,22.9,0.749,11.5,34.3,45.8,21.2,14.6,6.7,4.6,5.1,21.9,19.5,104.7,0.9,2,11,12,12,19,10,9,15,5,5,5,19,18,20,5,7,5,20,17,27,18,17,27,22,6,13,1,2016-04-03
