,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Orlando Magic,38,10,28,0.263,48.5,36.1,82.4,0.438,7.3,21.2,0.343,15.8,21.1,0.751,9.5,32.9,42.5,20.2,15.1,7.5,4.2,5.9,20.0,18.8,95.2,-6.1,8,29,29,29,11,24,22,24,18,15,23,25,24,19,27,10,21,23,15,16,26,27,12,28,25,27,2013-14,Chicago Bulls,36,17,19,0.472,48.6,33.8,79.8,0.423,5.4,16.4,0.332,18.3,23.9,0.765,12.1,32.7,44.8,21.7,16.1,6.8,5.1,6.6,19.4,21.6,91.3,-0.6,27,16,14,16,8,30,26,29,28,27,28,10,12,12,7,12,9,15,27,26,10,29,6,8,30,15,0,2014-01-15
1,Philadelphia 76ers,37,12,25,0.324,48.9,39.4,88.8,0.444,7.2,22.2,0.326,16.4,22.8,0.717,11.6,33.2,44.8,22.9,17.3,9.0,4.4,6.9,21.4,20.3,102.5,-8.4,16,28,26,28,3,3,2,18,19,11,29,18,15,28,11,8,8,9,30,4,23,30,19,16,12,29,2013-14,Charlotte Bobcats,39,16,23,0.41,48.4,34.9,81.7,0.427,5.3,15.6,0.341,18.3,25.1,0.73,9.7,32.5,42.2,19.4,12.8,6.4,5.0,5.9,18.8,21.3,93.4,-3.2,1,18,21,19,17,27,24,27,29,29,25,11,9,23,23,13,23,27,2,29,12,25,3,9,28,22,1,2014-01-15
2,Washington Wizards,36,17,19,0.472,48.8,37.3,83.9,0.445,7.9,20.8,0.38,15.4,21.1,0.729,11.2,31.5,42.7,22.8,15.1,8.5,4.6,3.9,20.3,19.3,97.9,-1.4,27,16,14,16,4,17,10,17,15,16,5,27,25,25,15,19,20,10,18,9,19,6,14,24,19,17,2013-14,Miami Heat,37,27,10,0.73,48.5,39.0,76.6,0.509,8.1,21.4,0.377,18.2,24.1,0.756,6.8,29.6,36.5,23.5,15.0,9.3,4.4,2.9,19.7,21.1,104.3,6.1,16,5,4,5,9,6,30,1,10,14,7,12,11,16,30,29,30,6,14,2,23,1,7,11,7,5,1,2014-01-15
3,Boston Celtics,39,13,26,0.333,48.0,36.5,82.4,0.443,6.3,18.7,0.337,15.9,20.8,0.764,10.9,31.4,42.3,19.4,15.8,6.8,4.7,4.6,22.0,18.7,95.2,-3.8,1,25,27,26,28,20,21,19,25,25,26,24,26,13,19,20,22,29,26,27,17,11,23,30,26,23,2013-14,Toronto Raptors,36,19,17,0.528,48.7,35.9,82.2,0.436,7.9,22.1,0.358,19.6,25.1,0.78,11.8,31.1,43.0,19.7,14.6,7.1,4.8,5.1,22.5,22.6,99.2,2.8,27,12,11,11,5,26,23,25,14,13,14,7,8,6,9,21,19,26,9,22,16,18,28,4,18,10,1,2014-01-15
4,Milwaukee Bucks,37,7,30,0.189,48.9,34.7,82.5,0.42,7.2,20.6,0.348,15.2,19.8,0.766,11.2,30.0,41.2,20.5,15.8,7.1,5.5,5.2,20.9,20.1,91.7,-8.8,16,30,30,30,2,28,19,30,20,18,20,28,28,10,13,28,26,19,24,24,7,19,17,18,29,30,2013-14,Memphis Grizzlies,37,18,19,0.486,48.4,37.8,83.2,0.454,5.0,14.2,0.35,16.0,21.2,0.752,12.3,31.0,43.2,21.8,13.5,7.5,4.2,5.7,19.9,19.4,96.5,-0.8,16,14,14,14,14,15,14,12,30,30,18,23,21,18,6,22,15,14,3,17,27,21,9,22,21,16,0,2014-01-15
5,Minnesota Timberwolves,37,18,19,0.486,48.3,38.8,89.4,0.434,8.0,22.9,0.348,21.4,27.1,0.791,13.7,32.4,46.1,23.5,14.1,9.3,3.2,5.8,17.1,22.8,107.0,4.6,16,14,14,14,21,8,1,26,11,9,19,2,3,4,2,15,5,5,8,2,30,24,1,3,2,8,2013-14,Sacramento Kings,36,13,23,0.361,48.4,37.5,83.7,0.448,6.9,20.0,0.346,19.8,25.6,0.771,11.8,31.7,43.4,20.2,14.7,7.9,3.9,5.8,22.8,22.5,101.7,-2.3,27,25,21,25,13,16,13,14,23,21,21,5,7,7,10,18,12,22,12,12,29,23,30,5,13,19,0,2014-01-15
6,New Orleans Pelicans,37,15,22,0.405,48.5,39.0,85.6,0.456,6.2,16.2,0.386,17.1,22.4,0.766,12.8,30.4,43.2,22.2,13.7,8.4,6.1,5.9,22.0,19.9,101.4,-1.7,16,20,18,20,9,6,5,9,26,28,4,16,18,11,4,24,16,12,4,10,2,26,22,20,15,18,2013-14,Houston Rockets,39,25,14,0.641,48.4,37.2,78.7,0.473,8.9,25.9,0.345,21.9,31.7,0.693,10.9,34.3,45.3,20.1,16.4,7.4,5.9,5.5,20.2,24.6,105.3,3.6,1,7,7,7,17,18,28,3,6,3,22,1,1,29,18,4,7,24,28,19,3,20,13,1,3,9,0,2014-01-15
7,San Antonio Spurs,38,30,8,0.789,48.1,40.8,83.1,0.491,8.2,20.6,0.398,14.8,19.2,0.771,9.3,33.9,43.2,25.2,14.7,7.7,4.7,4.7,17.5,19.0,104.6,8.2,8,1,2,2,26,1,15,2,9,17,1,29,29,8,28,5,17,2,11,15,18,16,2,27,6,2,2013-14,Utah Jazz,39,13,26,0.333,48.3,35.9,81.7,0.439,6.6,18.5,0.355,16.0,21.2,0.755,11.2,30.0,41.2,20.2,15.2,7.1,4.9,5.1,20.9,20.5,94.3,-6.8,1,25,27,26,24,25,25,21,24,26,17,22,23,17,14,27,25,21,19,25,13,17,18,15,27,28,1,2014-01-15
8,Phoenix Suns,37,21,16,0.568,48.3,38.0,84.3,0.451,9.7,26.5,0.365,17.4,23.1,0.75,11.6,31.8,43.4,18.9,15.1,8.5,5.2,4.3,21.5,20.5,103.0,2.4,16,10,9,10,21,12,9,13,2,1,10,14,13,20,11,17,13,30,16,8,9,9,20,14,10,11,2013-14,Los Angeles Lakers,38,14,24,0.368,48.0,36.7,83.9,0.438,9.2,25.3,0.361,17.2,23.0,0.747,10.2,32.8,43.0,22.4,15.5,6.4,5.8,4.6,20.7,19.2,99.8,-5.7,8,23,24,23,28,19,11,22,5,5,12,15,14,21,22,11,18,11,21,28,5,13,16,25,16,26,1,2014-01-15
9,Portland Trail Blazers,37,28,9,0.757,48.4,40.2,88.4,0.455,10.3,26.0,0.396,18.4,22.4,0.821,13.2,33.5,46.6,24.6,13.9,5.6,4.8,3.5,18.9,20.2,109.1,6.2,16,3,3,3,14,2,3,11,1,2,2,9,17,1,3,7,2,3,5,30,15,3,4,17,1,4,2013-14,Cleveland Cavaliers,38,14,24,0.368,49.1,36.4,85.6,0.425,7.3,19.8,0.37,16.1,21.6,0.745,12.0,32.4,44.4,19.4,15.1,7.1,4.4,6.1,19.9,19.5,96.2,-5.5,8,23,24,23,1,21,6,28,17,24,8,20,20,22,8,14,11,28,17,23,25,28,10,21,23,25,1,2014-01-15
