,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Hornets,45,25,20,0.556,48.4,42.7,92.3,0.462,14.2,38.0,0.373,14.9,20.2,0.738,10.4,33.4,43.8,27.1,13.1,8.9,5.1,4.8,19.2,19.0,114.4,-0.1,12,12,11,12,4,2,3,11,5,7,4,26,24,27,11,27,23,3,6,4,9,17,14,20,2,16,2021-22,Oklahoma City Thunder,44,14,30,0.318,48.0,37.1,89.0,0.417,11.6,37.1,0.312,14.9,19.3,0.769,10.2,35.6,45.8,20.9,13.4,7.3,4.7,6.3,18.0,17.3,100.7,-7.1,21,27,27,27,26,29,10,30,23,8,30,27,27,19,14,5,8,30,9,17,20,30,4,30,30,27,1,2022-01-21
1,Orlando Magic,46,8,38,0.174,48.1,37.4,87.8,0.426,11.8,36.3,0.326,15.1,19.4,0.778,9.6,34.4,43.9,22.2,14.7,6.8,4.7,5.6,19.9,18.2,101.7,-9.1,4,30,30,30,24,27,16,28,18,12,27,25,26,10,23,18,22,26,24,27,18,27,22,27,29,29,2021-22,Los Angeles Lakers,45,22,23,0.489,48.9,41.6,89.6,0.464,12.1,34.6,0.35,16.0,21.9,0.732,9.6,35.5,45.2,24.3,14.8,8.1,5.6,4.0,20.2,19.6,111.3,-1.5,12,16,16,17,1,5,6,8,15,19,16,17,8,28,21,6,12,12,25,7,6,2,25,11,7,23,0,2022-01-21
2,Philadelphia 76ers,44,26,18,0.591,48.3,39.3,85.1,0.462,11.1,31.5,0.353,17.7,21.8,0.813,8.3,33.8,42.1,22.7,12.5,8.0,5.8,4.7,19.1,19.0,107.5,1.8,21,10,8,9,6,19,30,10,27,27,12,2,10,3,30,22,30,23,2,9,5,12,12,19,19,11,2021-22,LA Clippers,46,22,24,0.478,48.2,39.1,87.1,0.449,12.4,34.7,0.358,14.8,18.8,0.79,9.0,34.7,43.8,23.2,14.5,7.7,4.7,4.3,18.2,18.8,105.4,-1.1,4,16,19,19,16,21,18,21,12,18,8,28,28,8,27,13,25,18,23,14,21,8,6,23,25,21,0,2022-01-21
3,Atlanta Hawks,44,19,25,0.432,48.0,40.5,87.8,0.461,12.5,33.4,0.374,17.7,21.9,0.807,10.1,34.4,44.5,23.9,12.3,6.6,4.5,4.6,18.1,19.9,111.2,-1.0,21,21,21,21,26,10,13,13,11,23,2,3,7,5,17,17,17,16,1,29,24,10,5,7,8,20,2021-22,Miami Heat,45,29,16,0.644,48.2,39.3,85.6,0.459,13.4,35.9,0.374,16.4,20.4,0.803,10.9,34.0,44.9,25.5,14.4,7.2,3.3,4.4,19.8,20.0,108.5,4.6,12,4,4,5,13,20,27,14,6,14,2,14,22,7,7,20,16,8,21,20,30,9,20,6,14,5,1,2022-01-21
4,Boston Celtics,46,23,23,0.5,48.9,39.1,87.5,0.446,12.1,35.9,0.338,17.2,21.0,0.818,10.7,34.9,45.6,22.7,14.2,7.4,5.8,4.7,18.8,19.4,107.5,1.7,4,13,16,15,2,21,17,22,13,13,24,8,15,2,8,11,9,22,18,16,3,13,8,14,21,12,2021-22,Portland Trail Blazers,44,18,26,0.409,48.1,38.8,86.9,0.446,13.4,38.1,0.352,17.3,22.3,0.776,10.2,33.6,43.8,22.6,13.8,7.8,4.8,4.2,19.9,19.9,108.3,-4.0,21,22,22,22,22,25,20,23,7,6,13,7,5,14,16,25,24,24,14,11,15,6,21,10,17,25,0,2022-01-21
5,Washington Wizards,45,23,22,0.511,48.4,40.4,86.2,0.468,10.1,31.1,0.325,17.4,22.4,0.777,9.1,35.2,44.3,24.0,13.3,6.2,5.0,4.2,19.1,20.4,108.3,-1.5,12,13,15,14,4,13,25,5,30,29,28,6,4,11,26,8,19,15,8,30,10,7,11,3,18,22,2021-22,Toronto Raptors,42,21,21,0.5,48.1,39.6,91.1,0.435,11.9,34.8,0.34,15.6,20.6,0.758,13.6,31.5,45.1,21.7,12.7,9.1,4.7,5.3,20.1,18.7,106.8,0.8,30,20,14,15,21,18,5,27,17,17,21,23,19,22,1,30,13,28,4,3,19,22,24,25,23,14,0,2022-01-21
6,Milwaukee Bucks,47,28,19,0.596,48.2,40.5,89.2,0.454,14.3,39.6,0.362,16.7,21.4,0.777,10.5,36.7,47.2,23.1,14.1,7.7,4.5,4.6,18.0,19.2,112.0,3.8,1,6,9,8,19,12,9,17,2,4,7,12,13,12,10,1,2,19,16,12,23,11,3,16,4,6,2021-22,Chicago Bulls,43,28,15,0.651,48.0,41.4,87.1,0.475,11.7,30.1,0.388,16.7,20.6,0.81,8.9,33.6,42.5,24.2,13.2,7.7,4.7,5.4,18.7,17.8,111.2,2.3,28,6,3,4,26,7,19,1,20,30,1,13,20,4,28,26,29,13,7,13,22,23,7,29,9,10,1,2022-01-21
7,San Antonio Spurs,45,17,28,0.378,48.3,43.1,93.3,0.461,11.0,31.2,0.354,13.5,18.5,0.73,11.2,35.0,46.1,27.5,13.0,7.8,5.2,5.5,17.8,18.5,110.6,-0.2,12,24,23,24,7,1,1,12,29,28,11,30,29,29,5,10,5,2,5,10,8,26,2,26,10,17,2021-22,Brooklyn Nets,44,28,16,0.636,48.2,41.5,87.8,0.473,11.1,31.7,0.35,17.6,21.4,0.823,9.6,35.5,45.1,25.6,14.2,7.2,5.6,5.0,19.9,19.5,111.8,2.4,21,6,4,7,11,6,15,4,28,26,14,4,14,1,22,7,14,6,19,23,7,20,23,12,6,9,0,2022-01-21
8,Denver Nuggets,43,23,20,0.535,48.2,40.5,86.6,0.468,12.6,36.4,0.345,13.9,18.0,0.771,8.8,34.6,43.4,26.6,13.8,7.2,3.8,4.7,19.2,18.9,107.5,1.0,28,13,11,13,10,11,21,6,10,10,19,29,30,17,29,15,26,4,13,19,28,16,13,21,22,13,2021-22,Memphis Grizzlies,47,31,16,0.66,48.2,42.2,93.1,0.454,11.3,33.3,0.339,16.1,21.6,0.744,13.3,34.9,48.2,25.3,13.5,10.2,6.3,6.3,18.9,18.9,111.9,3.6,1,3,4,3,19,4,2,18,25,24,22,16,12,26,2,12,1,9,10,1,1,29,9,22,5,7,0,2022-01-21
9,Utah Jazz,45,29,16,0.644,48.0,41.1,86.5,0.475,14.9,40.9,0.363,17.8,22.9,0.776,10.2,36.3,46.5,22.3,14.2,7.0,5.0,4.1,19.0,20.5,114.8,7.3,12,4,4,5,26,8,22,3,1,2,6,1,2,15,15,3,4,25,20,25,12,4,10,2,1,3,2021-22,Detroit Pistons,44,11,33,0.25,48.2,36.7,87.8,0.418,11.2,35.6,0.315,17.1,22.1,0.777,10.4,32.4,42.8,22.0,14.9,8.0,4.8,5.3,21.0,20.3,101.8,-9.7,21,29,29,29,11,30,13,29,26,15,29,10,6,13,12,29,28,27,27,8,16,21,29,4,28,30,1,2022-01-21
