,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,New Jersey Nets,60,17,43,0.283,48.7,34.7,79.3,0.438,5.3,15.3,0.343,18.2,23.7,0.766,10.7,30.2,41.0,20.1,14.4,5.3,4.6,4.5,22.8,20.4,92.9,-6.3,16,25,25,25,3,28,23,27,23,24,21,17,20,14,17,19,19,24,19,30,19,11,27,21,29,28,2010-11,Toronto Raptors,61,17,44,0.279,48.1,38.5,82.5,0.467,4.2,13.6,0.308,17.6,23.3,0.756,11.4,28.5,40.0,22.1,14.7,7.1,4.4,5.4,21.8,19.7,98.8,-6.0,11,25,26,26,28,4,10,8,29,29,30,25,23,19,11,28,26,10,23,18,23,22,23,26,16,27,1,2011-03-04
1,Orlando Magic,62,40,22,0.645,48.2,36.6,79.0,0.463,9.3,25.6,0.365,17.8,25.5,0.698,10.5,32.8,43.3,20.3,14.5,6.2,4.4,4.0,20.4,22.1,100.3,6.0,5,7,7,7,26,20,25,11,1,1,10,21,7,30,19,3,5,20,21,28,20,3,11,4,11,6,2010-11,Chicago Bulls,59,41,18,0.695,48.4,37.1,80.8,0.46,5.9,16.5,0.359,17.9,24.4,0.733,11.7,32.6,44.3,21.8,14.4,7.2,5.8,5.8,20.4,20.4,98.1,6.0,24,6,4,5,8,16,16,15,18,19,14,20,14,26,8,4,2,13,20,15,5,25,10,22,20,5,0,2011-03-04
2,Philadelphia 76ers,60,30,30,0.5,48.4,37.6,81.2,0.463,5.3,15.0,0.351,18.2,23.7,0.769,10.3,31.9,42.2,22.3,13.3,7.3,4.2,4.5,20.0,19.1,98.5,1.8,16,18,16,17,9,12,13,12,26,26,17,16,21,13,22,8,12,9,3,12,24,10,7,28,17,11,2010-11,Minnesota Timberwolves,62,15,47,0.242,48.2,37.5,85.9,0.437,7.3,19.5,0.371,19.2,24.9,0.774,13.8,31.5,45.3,20.1,17.0,7.2,5.5,5.7,22.8,21.3,101.6,-5.8,5,27,29,29,23,13,1,28,10,10,8,8,11,11,1,11,1,25,30,13,9,23,28,14,10,26,1,2011-03-04
3,Atlanta Hawks,61,37,24,0.607,48.2,36.4,79.1,0.46,6.4,18.4,0.349,16.9,21.5,0.785,9.7,30.6,40.3,22.4,13.7,6.1,4.1,4.4,19.2,18.9,96.0,0.9,11,8,9,9,25,24,24,14,14,13,19,28,29,5,26,17,23,8,9,29,28,7,4,29,24,13,2010-11,Oklahoma City Thunder,59,37,22,0.627,48.8,36.9,80.5,0.458,5.7,16.7,0.341,24.8,30.0,0.827,10.9,31.6,42.5,20.0,13.9,7.8,5.5,4.2,22.3,22.1,104.3,2.4,24,8,7,8,1,17,18,16,20,18,23,1,2,1,16,10,8,26,13,7,6,5,26,5,5,9,0,2011-03-04
4,Boston Celtics,59,44,15,0.746,48.3,37.7,76.7,0.492,5.4,14.4,0.372,17.5,23.2,0.756,7.9,31.0,38.9,24.2,14.6,8.5,4.4,4.5,21.2,20.7,98.3,6.7,24,2,2,2,17,10,30,1,22,28,6,26,25,20,30,12,29,1,22,3,22,12,18,18,19,3,2010-11,Golden State Warriors,60,27,33,0.45,48.3,39.2,85.2,0.46,8.4,21.3,0.392,15.9,21.1,0.756,11.8,28.6,40.4,22.5,15.0,9.0,4.8,4.5,22.3,18.9,102.7,-3.1,16,19,19,19,20,1,2,13,4,5,2,30,30,18,7,27,22,7,24,2,15,8,25,30,7,22,1,2011-03-04
5,New York Knicks,59,31,28,0.525,48.3,38.4,83.9,0.458,9.0,24.8,0.362,20.4,25.3,0.805,10.3,30.8,41.1,21.4,14.2,7.7,6.1,4.5,21.0,20.6,106.2,0.7,24,15,12,14,17,6,5,17,2,2,12,4,9,2,21,15,18,16,17,8,1,9,15,19,2,15,2010-11,Cleveland Cavaliers,60,11,49,0.183,48.2,35.3,81.9,0.431,6.5,18.5,0.349,18.7,25.2,0.744,10.3,29.9,40.2,21.5,14.1,6.8,4.2,5.9,19.9,21.5,95.8,-10.2,16,30,30,30,24,27,11,29,13,12,18,13,10,25,23,23,24,15,15,23,27,27,6,11,25,30,0,2011-03-04
6,Memphis Grizzlies,62,34,28,0.548,48.6,38.9,83.6,0.465,3.8,11.3,0.335,18.5,24.5,0.755,11.9,29.3,41.2,20.1,14.1,9.3,5.3,6.4,21.3,21.4,100.0,2.0,5,12,12,13,4,3,6,9,30,30,27,14,13,21,6,24,17,23,16,1,10,30,19,13,12,10,2010-11,New Orleans Hornets,63,35,28,0.556,48.4,35.7,78.0,0.457,5.4,15.3,0.353,17.8,23.3,0.765,10.0,30.8,40.8,20.7,13.3,7.5,4.4,4.7,21.0,20.3,94.5,1.7,1,11,12,12,11,26,27,18,21,25,16,22,24,16,24,14,20,19,2,10,21,17,16,23,27,12,0,2011-03-04
7,Dallas Mavericks,60,44,16,0.733,48.0,37.3,78.5,0.475,7.8,21.0,0.372,17.3,22.3,0.776,9.2,32.0,41.2,23.6,13.6,6.5,4.2,3.8,18.7,19.9,99.6,4.0,16,2,3,3,30,15,26,4,8,7,7,27,28,10,29,7,16,4,8,27,26,2,2,25,15,7,2010-11,Indiana Pacers,60,27,33,0.45,48.3,36.5,83.3,0.439,7.6,21.3,0.357,19.0,24.2,0.784,11.2,33.0,44.2,19.9,15.2,6.9,5.9,5.8,21.7,21.2,99.7,-0.5,16,19,19,19,20,21,8,26,9,6,15,11,18,6,13,1,3,27,26,22,3,26,22,16,13,18,1,2011-03-04
8,Milwaukee Bucks,59,23,36,0.39,48.3,33.8,79.8,0.423,5.7,17.0,0.337,18.1,24.4,0.745,11.1,30.6,41.7,18.2,13.4,7.1,5.1,5.0,21.1,21.8,91.4,-1.4,24,22,22,22,17,30,22,30,19,17,25,18,15,24,14,16,13,30,4,19,12,20,17,8,30,20,2010-11,Phoenix Suns,59,31,28,0.525,48.7,39.0,82.7,0.471,8.7,23.0,0.38,18.4,24.1,0.765,9.9,30.1,40.0,23.3,14.3,6.6,4.2,4.3,20.5,21.6,105.2,-0.1,24,15,12,14,2,2,9,6,3,3,4,15,19,17,25,21,25,5,18,25,25,6,14,9,4,17,0,2011-03-04
9,San Antonio Spurs,61,50,11,0.82,48.2,38.1,80.7,0.473,8.2,20.5,0.398,19.0,24.6,0.771,10.3,32.2,42.5,23.0,13.8,7.5,4.8,4.7,18.7,20.6,103.4,6.8,11,1,1,1,22,8,17,5,6,8,1,12,12,12,20,5,9,6,11,9,13,16,1,20,6,2,2010-11,Miami Heat,61,43,18,0.705,48.3,36.8,77.5,0.475,6.6,18.0,0.367,21.7,28.3,0.765,9.7,33.0,42.7,19.4,13.7,6.7,5.5,3.0,20.4,22.0,101.9,7.4,11,4,4,4,14,19,29,2,11,14,9,3,3,15,27,2,7,29,9,24,8,1,12,6,9,1,1,2011-03-04
