,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Washington Wizards,11,1,10,0.091,48.0,33.2,82.6,0.402,3.7,13.0,0.287,14.0,19.7,0.71,10.7,29.5,40.2,15.6,15.1,8.9,8.0,4.9,19.6,18.5,84.1,-12.1,14,30,29,30,12,26,9,30,27,29,25,28,24,25,16,24,24,29,13,8,1,14,10,25,30,29,2011-12,Philadelphia 76ers,11,8,3,0.727,48.0,39.7,82.2,0.483,6.4,17.0,0.374,15.4,21.2,0.725,9.5,35.2,44.6,22.0,12.9,9.3,5.4,4.3,17.9,18.7,101.2,15.4,14,4,3,3,12,2,10,3,15,19,7,22,21,21,27,1,4,11,1,7,9,7,4,24,3,1,0,2012-01-14
1,Charlotte Bobcats,12,2,10,0.167,48.4,35.7,84.7,0.421,4.6,14.8,0.311,13.3,17.3,0.769,11.5,31.6,43.1,20.8,14.8,5.2,5.7,5.7,20.1,18.3,89.3,-13.1,3,29,29,29,9,16,2,25,25,22,24,29,29,10,13,12,11,18,10,30,5,21,11,26,26,30,2011-12,Golden State Warriors,10,3,7,0.3,48.5,35.8,80.1,0.447,6.5,18.9,0.344,15.8,22.2,0.712,10.7,31.1,41.8,21.2,15.6,8.7,4.3,4.4,24.7,18.9,93.9,-5.3,26,25,19,25,4,15,15,13,13,14,13,19,17,23,19,15,16,16,20,10,24,9,30,23,18,25,1,2012-01-14
2,Atlanta Hawks,12,8,4,0.667,49.7,37.3,83.3,0.448,7.0,17.9,0.391,17.6,24.8,0.71,11.9,31.3,43.3,22.7,13.3,8.8,4.7,5.5,18.2,20.8,99.3,7.8,3,4,7,7,2,6,4,12,8,17,5,14,13,24,9,13,10,4,3,9,21,18,5,14,6,3,2011-12,Minnesota Timberwolves,11,4,7,0.364,48.0,33.4,78.6,0.424,7.6,22.4,0.341,20.3,27.5,0.736,12.3,32.2,44.5,16.8,17.5,6.9,3.9,6.1,20.4,23.3,94.6,0.9,14,17,19,19,12,24,24,24,4,4,14,6,3,19,4,6,5,28,29,19,27,27,13,2,14,14,1,2012-01-14
3,Indiana Pacers,11,8,3,0.727,48.5,33.2,79.5,0.417,5.6,14.0,0.403,20.8,26.5,0.784,12.3,31.6,43.9,18.0,15.4,9.4,5.3,5.5,21.6,22.2,92.8,3.4,14,4,3,3,6,26,18,27,20,24,4,3,7,7,4,10,7,26,19,6,10,19,24,7,20,10,2011-12,Boston Celtics,10,4,6,0.4,48.0,33.6,72.6,0.463,6.4,14.4,0.444,17.0,22.9,0.742,8.4,28.6,37.0,22.2,15.2,6.0,5.4,6.0,20.9,20.0,90.6,-1.0,26,17,16,17,12,23,30,8,14,23,1,15,16,15,29,26,29,7,14,27,7,26,17,18,25,18,1,2012-01-14
4,Chicago Bulls,13,11,2,0.846,48.0,36.5,81.2,0.45,5.9,15.3,0.387,16.4,22.1,0.742,13.6,32.7,46.3,22.3,15.2,6.8,6.1,4.8,17.6,18.1,95.4,10.1,1,1,1,1,12,11,13,10,18,21,6,18,19,16,2,4,1,6,16,21,4,12,2,28,11,2,2011-12,Toronto Raptors,12,4,8,0.333,48.0,33.3,75.8,0.44,5.6,17.7,0.316,15.8,20.3,0.775,9.5,31.8,41.3,20.9,15.9,6.2,5.2,4.1,24.7,18.3,88.0,-5.0,3,17,24,23,12,25,29,17,21,18,23,20,23,8,25,8,19,17,24,26,12,6,29,26,27,24,1,2012-01-14
5,Memphis Grizzlies,10,4,6,0.4,48.0,36.6,82.8,0.442,2.7,10.4,0.26,15.4,22.1,0.697,11.7,31.3,43.0,17.8,15.2,10.3,4.9,6.1,19.5,20.2,91.3,-2.6,26,17,16,17,12,9,8,15,30,30,29,21,18,28,11,14,12,27,14,4,17,28,9,17,23,20,2011-12,New Orleans Hornets,11,3,8,0.273,48.0,34.2,79.6,0.429,3.6,13.4,0.272,14.5,19.6,0.736,13.2,32.2,45.4,18.7,15.3,6.8,4.9,6.5,21.8,19.1,86.5,-4.5,14,25,24,26,12,20,17,22,29,27,27,27,25,18,3,6,3,23,17,20,16,30,25,22,28,23,1,2012-01-14
6,Houston Rockets,11,4,7,0.364,48.5,37.6,84.8,0.444,7.1,21.3,0.333,12.6,16.1,0.785,11.7,31.6,43.4,21.4,13.8,6.3,4.7,5.5,20.7,15.5,95.0,-3.0,14,17,19,19,6,5,1,14,7,6,15,30,30,6,10,10,8,14,7,25,19,17,16,30,12,21,2011-12,Portland Trail Blazers,11,7,4,0.636,48.0,36.5,83.2,0.439,5.7,18.0,0.318,19.7,24.5,0.804,10.7,30.8,41.5,21.5,13.6,8.5,5.0,4.6,21.0,22.2,98.5,3.2,14,11,7,11,12,10,5,18,19,16,20,8,14,1,16,18,17,13,5,11,14,10,19,7,8,11,1,2012-01-14
7,Oklahoma City Thunder,12,10,2,0.833,48.0,35.7,76.2,0.468,6.9,18.7,0.371,21.8,27.2,0.801,9.8,32.6,42.3,19.1,15.3,6.5,6.2,4.3,20.9,21.1,100.0,4.1,3,2,1,2,12,16,28,5,9,15,9,1,4,2,24,5,14,21,18,24,3,8,18,13,5,9,2011-12,New York Knicks,11,6,5,0.545,48.0,33.2,79.5,0.418,7.5,23.5,0.317,20.4,25.7,0.792,10.3,30.6,40.9,18.4,15.6,9.5,4.5,4.8,22.5,22.0,94.2,0.5,14,13,14,15,12,26,19,26,6,3,21,5,8,4,22,20,22,25,21,5,23,13,26,9,15,15,1,2012-01-14
8,Dallas Mavericks,12,7,5,0.583,48.0,34.2,78.5,0.435,6.8,21.6,0.317,18.8,24.8,0.755,9.3,31.0,40.3,21.3,14.9,10.8,3.8,3.1,21.1,19.6,93.9,1.8,3,11,14,14,12,21,25,19,10,5,21,10,12,13,28,16,23,15,11,2,28,2,20,20,17,13,2011-12,Sacramento Kings,12,4,8,0.333,48.0,33.7,83.2,0.405,5.6,20.4,0.273,20.1,27.1,0.742,14.3,29.1,43.3,14.5,15.8,8.0,4.5,4.9,18.5,22.7,93.0,-9.3,3,17,24,23,12,22,6,29,21,9,26,7,6,17,1,25,9,30,22,15,22,15,7,4,19,27,1,2012-01-14
9,Utah Jazz,10,6,4,0.6,48.5,35.3,80.0,0.441,3.7,13.7,0.27,18.0,25.4,0.709,11.0,31.0,42.0,20.5,13.6,8.0,7.1,5.3,23.4,22.0,92.3,-2.3,26,13,7,13,4,18,16,16,28,26,28,11,10,26,14,16,15,19,4,15,2,16,28,9,22,19,2011-12,New Jersey Nets,12,3,9,0.25,48.0,32.6,79.4,0.41,9.6,25.8,0.371,16.5,21.3,0.773,12.3,27.2,39.4,18.9,15.8,7.7,4.0,5.8,21.4,20.6,91.3,-8.9,3,25,27,27,12,30,20,28,2,1,8,17,20,9,7,30,27,22,22,17,25,23,22,16,24,26,1,2012-01-14
