,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Detroit Pistons,41,22,19,0.537,48.0,38.6,86.0,0.449,10.8,28.2,0.381,14.2,18.9,0.754,10.2,32.0,42.2,22.0,13.9,7.7,3.4,5.3,18.2,18.0,102.3,0.8,25,12,10,10,29,19,12,24,14,18,3,28,26,24,11,25,19,20,7,16,30,26,5,28,25,11,2017-18,Charlotte Hornets,41,16,25,0.39,48.2,37.9,86.3,0.439,9.0,25.6,0.353,19.9,27.4,0.725,10.4,36.1,46.5,20.5,13.1,6.6,4.6,5.1,18.1,22.9,104.7,-1.0,25,21,20,21,11,26,9,29,25,23,23,2,1,27,8,2,3,29,3,29,20,20,4,1,17,18,0,2018-01-15
1,Philadelphia 76ers,39,19,20,0.487,48.5,40.1,86.9,0.462,10.6,29.6,0.358,17.5,23.2,0.757,11.2,36.4,47.6,26.1,17.8,8.5,5.1,5.6,23.5,20.9,108.4,0.3,30,18,11,18,4,8,5,10,15,11,20,11,9,19,4,1,1,3,30,5,10,28,30,11,7,15,2017-18,Toronto Raptors,41,29,12,0.707,48.2,41.3,87.5,0.472,11.2,32.0,0.352,18.4,23.0,0.803,9.7,33.5,43.2,22.8,13.4,8.4,6.0,5.0,22.1,20.4,112.4,8.1,25,4,4,4,11,4,3,6,8,5,24,7,12,4,16,16,17,11,4,7,2,19,26,13,3,2,1,2018-01-15
2,Washington Wizards,43,25,18,0.581,48.3,40.1,86.0,0.466,9.6,26.0,0.369,17.4,23.0,0.754,9.8,33.6,43.3,23.1,13.9,7.8,4.4,4.6,21.6,21.1,107.1,2.5,7,8,9,9,7,9,11,9,19,22,10,12,11,23,14,14,16,10,8,12,22,12,24,7,10,8,2017-18,Milwaukee Bucks,42,22,20,0.524,48.2,39.2,81.5,0.481,8.5,24.5,0.346,18.1,23.4,0.772,7.7,30.9,38.5,22.5,13.5,8.3,5.1,3.9,22.5,19.9,105.0,-1.1,16,12,11,13,14,14,29,4,27,26,28,9,7,13,29,29,30,18,5,9,6,3,28,18,16,21,0,2018-01-15
3,Atlanta Hawks,42,11,31,0.262,48.1,38.5,85.0,0.453,10.9,28.9,0.377,16.1,20.5,0.787,9.7,30.9,40.6,23.6,15.5,8.4,4.1,5.2,19.9,21.0,104.0,-4.3,16,30,29,30,21,20,19,18,13,16,5,18,21,10,15,28,26,5,23,8,23,25,13,8,20,26,2017-18,San Antonio Spurs,44,29,15,0.659,48.0,38.3,83.5,0.459,9.0,24.4,0.369,15.7,20.2,0.778,10.0,34.4,44.3,22.0,14.1,7.3,5.4,3.7,17.0,19.3,101.4,3.6,2,4,5,5,29,22,25,14,26,27,9,23,22,11,12,10,12,21,12,20,3,1,1,23,26,6,1,2018-01-15
4,Brooklyn Nets,43,16,27,0.372,48.3,38.1,87.2,0.437,11.9,34.2,0.348,18.1,23.8,0.762,10.3,35.4,45.7,22.5,15.9,6.5,4.1,5.6,20.6,20.9,106.2,-2.9,7,21,22,22,7,25,4,30,3,2,27,8,6,17,10,6,4,15,28,30,26,29,21,10,13,23,2017-18,New York Knicks,43,19,24,0.442,48.6,40.3,86.2,0.467,7.8,21.6,0.362,15.7,19.7,0.796,10.7,33.9,44.6,22.7,15.7,7.0,5.1,4.9,21.0,19.7,104.0,-1.1,7,18,19,19,2,7,10,8,30,30,17,24,23,5,6,12,7,14,25,24,8,18,23,19,19,20,0,2018-01-15
5,Chicago Bulls,43,16,27,0.372,48.6,38.9,88.3,0.44,10.9,30.1,0.363,13.7,18.2,0.754,9.2,35.3,44.5,23.6,14.0,7.0,3.8,4.9,18.8,17.1,102.4,-5.9,7,21,22,22,2,17,2,28,10,10,16,29,29,22,19,7,9,4,10,24,27,16,7,30,24,28,2017-18,Miami Heat,42,25,17,0.595,48.2,37.6,82.5,0.456,11.4,31.2,0.366,14.3,18.6,0.767,8.4,33.4,41.8,21.3,15.0,7.2,5.1,4.6,20.0,19.1,100.9,-0.6,16,8,8,8,14,28,28,16,7,6,14,27,28,15,27,17,22,23,21,21,6,13,14,24,27,17,1,2018-01-15
6,Memphis Grizzlies,41,13,28,0.317,48.1,35.8,80.8,0.443,9.4,26.8,0.349,17.7,22.4,0.788,8.8,31.1,39.9,20.6,14.0,7.3,5.3,5.2,23.2,21.1,98.6,-3.4,25,27,25,27,20,30,30,27,22,21,26,10,14,9,23,27,29,28,11,19,4,23,29,6,29,24,2017-18,Los Angeles Lakers,42,15,27,0.357,48.8,40.6,89.5,0.454,9.1,27.9,0.328,16.1,23.4,0.689,11.2,35.5,46.8,23.5,16.7,8.4,5.0,5.7,22.3,20.4,106.5,-3.7,16,25,22,25,1,6,1,17,23,19,30,17,8,30,3,4,2,6,29,6,12,30,27,14,11,25,1,2018-01-15
7,Oklahoma City Thunder,43,23,20,0.535,48.5,39.2,86.8,0.451,10.2,28.8,0.355,15.7,22.1,0.711,12.0,32.2,44.2,20.9,14.3,9.4,5.1,4.6,20.5,20.2,104.3,3.0,7,10,11,11,6,15,7,19,18,17,21,22,15,29,1,24,14,26,15,1,9,11,19,16,18,7,2017-18,Sacramento Kings,42,13,29,0.31,48.1,38.3,85.0,0.451,8.5,22.4,0.379,12.8,17.8,0.723,9.5,30.8,40.2,20.8,14.4,8.2,4.1,4.6,19.8,17.9,98.0,-8.9,16,27,27,28,21,23,19,21,27,29,4,30,30,28,18,30,28,27,16,11,24,10,11,29,30,30,1,2018-01-15
8,Cleveland Cavaliers,42,26,16,0.619,48.1,39.4,83.5,0.471,12.2,32.8,0.372,18.6,23.1,0.806,8.5,33.3,41.8,23.3,14.2,7.2,3.8,4.0,18.5,21.1,109.5,1.0,16,7,6,7,21,13,26,7,2,3,7,6,10,3,24,18,23,9,13,21,28,4,6,5,5,10,2017-18,Golden State Warriors,44,35,9,0.795,48.2,43.7,85.6,0.51,11.5,29.5,0.389,17.0,20.9,0.815,8.4,36.0,44.4,30.5,15.6,8.2,8.1,3.9,19.9,18.6,115.8,9.1,2,1,1,1,18,1,16,1,5,12,1,14,19,1,25,3,10,1,24,10,1,2,12,27,1,1,0,2018-01-15
9,Utah Jazz,42,17,25,0.405,48.1,36.9,82.5,0.447,11.1,30.2,0.366,15.9,19.6,0.809,8.4,32.4,40.8,21.2,14.3,9.1,4.7,4.3,20.0,19.5,100.7,-1.0,16,20,20,20,21,29,27,25,9,9,13,20,24,2,26,23,25,24,14,2,16,6,16,22,28,19,2017-18,Indiana Pacers,43,23,20,0.535,48.2,41.4,85.9,0.482,9.5,24.8,0.383,15.1,19.6,0.771,9.1,32.8,41.9,22.5,13.6,7.8,4.4,5.2,18.8,18.7,107.3,1.1,7,10,11,11,16,3,14,3,20,25,2,25,25,14,20,22,20,17,6,13,21,22,7,26,8,9,0,2018-01-15
