,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Cleveland Cavaliers,10,1,9,0.1,48.0,39.5,87.5,0.451,8.1,22.8,0.355,18.4,22.4,0.821,11.8,29.6,41.4,20.6,15.0,8.1,1.8,5.7,21.7,20.3,105.5,-10.8,11,30,30,30,13,22,24,18,30,30,13,15,20,5,6,30,27,27,15,11,30,19,9,27,25,29,2018-19,Oklahoma City Thunder,9,5,4,0.556,48.0,41.8,93.1,0.449,9.1,30.4,0.299,20.6,29.8,0.69,12.6,33.8,46.3,22.4,14.3,11.7,5.7,4.4,25.4,26.3,113.2,1.9,25,13,7,11,13,11,2,20,26,18,30,9,1,29,2,17,10,23,10,1,13,7,29,1,12,11,0,2018-11-07
1,Orlando Magic,10,4,6,0.4,48.0,39.1,91.7,0.426,9.9,31.9,0.31,13.7,18.8,0.729,11.0,33.5,44.5,24.6,13.1,7.7,5.7,4.4,19.8,20.3,101.8,-8.7,11,16,18,19,13,23,8,29,21,14,28,30,30,21,11,20,17,13,4,15,11,5,3,27,29,26,2018-19,Detroit Pistons,9,4,5,0.444,49.7,39.7,93.0,0.427,9.9,32.3,0.306,20.9,28.4,0.734,12.9,36.6,49.4,19.7,15.1,5.7,4.0,4.8,25.8,25.3,110.1,-2.9,25,16,13,16,1,21,3,28,22,12,29,6,6,20,1,7,4,30,17,29,25,9,30,4,18,20,0,2018-11-07
2,Atlanta Hawks,10,3,7,0.3,48.0,40.2,88.2,0.456,12.3,35.6,0.346,17.2,24.0,0.717,8.9,34.5,43.4,25.2,19.2,8.6,6.2,5.0,23.5,23.2,109.9,-9.6,11,24,23,24,13,17,23,16,9,4,20,19,14,24,25,15,21,10,30,6,7,15,23,12,19,27,2018-19,New York Knicks,11,3,8,0.273,48.9,40.2,92.5,0.435,9.8,29.8,0.329,16.7,21.1,0.793,12.4,32.8,45.2,20.1,14.7,7.5,3.5,6.3,22.5,21.4,106.9,-3.3,1,24,26,26,4,18,5,25,23,19,25,22,25,9,5,24,15,29,13,16,28,26,14,21,23,21,0,2018-11-07
3,Miami Heat,9,4,5,0.444,48.6,40.4,91.4,0.442,12.4,34.2,0.364,20.0,28.0,0.714,12.6,36.3,48.9,22.6,16.2,7.0,6.9,7.6,23.3,25.7,113.3,0.8,25,16,13,16,5,16,9,22,7,8,11,11,7,26,2,8,5,20,26,18,2,30,21,3,11,13,2018-19,San Antonio Spurs,9,6,3,0.667,49.1,42.4,91.8,0.462,9.0,23.8,0.379,19.6,23.6,0.83,11.1,34.2,45.3,24.9,11.6,6.9,4.0,4.3,19.3,23.0,113.4,2.0,25,7,5,6,3,9,7,12,28,29,6,12,16,2,10,16,14,11,1,19,25,4,2,14,10,10,1,2018-11-07
4,Indiana Pacers,11,7,4,0.636,48.0,41.5,84.9,0.489,9.1,24.0,0.379,14.5,20.5,0.704,8.5,32.3,40.8,22.5,13.8,8.5,5.3,5.8,19.2,20.1,106.6,4.4,1,6,7,7,13,12,27,5,27,28,5,28,26,28,26,25,28,21,7,9,19,22,1,29,24,8,2018-19,Philadelphia 76ers,11,6,5,0.545,48.5,38.8,88.4,0.439,11.2,33.0,0.339,22.8,29.0,0.787,10.5,39.3,49.7,25.8,16.5,6.8,5.6,5.6,23.6,24.2,111.6,-1.3,1,7,13,13,10,25,21,24,12,11,22,2,5,12,15,3,3,5,27,20,14,18,24,7,14,18,0,2018-11-07
5,Memphis Grizzlies,9,5,4,0.556,48.0,36.4,81.1,0.449,10.3,27.8,0.372,20.4,27.4,0.745,7.2,30.2,37.4,23.9,12.9,10.6,3.7,4.8,22.7,24.0,103.7,1.6,25,13,7,11,13,30,30,19,17,24,8,10,8,18,30,29,30,15,3,2,27,9,15,8,28,12,2018-19,Denver Nuggets,10,9,1,0.9,48.5,41.8,89.9,0.465,9.0,28.6,0.315,19.2,25.7,0.747,12.4,36.2,48.6,25.3,14.1,9.0,5.2,5.9,21.0,23.5,111.8,9.4,11,3,1,3,6,10,15,11,28,22,26,13,10,17,4,9,6,8,9,4,20,23,6,11,13,4,1,2018-11-07
6,New Orleans Pelicans,10,4,6,0.4,48.0,43.6,90.8,0.48,9.6,27.5,0.349,21.8,29.4,0.741,11.4,34.9,46.3,26.2,15.1,7.5,5.4,4.8,24.8,23.7,118.6,-2.1,11,16,18,19,13,5,13,6,25,25,17,3,4,19,9,12,11,3,16,17,16,11,27,10,5,19,2018-19,Chicago Bulls,11,3,8,0.273,49.4,39.7,86.7,0.458,11.2,29.8,0.375,17.4,22.7,0.764,8.2,33.6,41.8,23.1,15.3,6.7,5.5,6.6,21.4,19.5,108.0,-7.0,1,24,26,26,2,20,25,15,12,19,7,18,18,14,29,19,26,19,21,21,15,28,7,30,22,24,1,2018-11-07
7,Utah Jazz,10,4,6,0.4,48.0,38.6,83.7,0.461,11.1,31.9,0.348,21.6,29.7,0.727,10.0,33.2,43.2,23.8,15.2,8.1,5.3,3.8,22.1,25.7,109.9,-0.3,11,16,18,19,13,26,28,13,14,14,18,4,2,22,19,21,22,16,19,11,18,3,12,2,19,15,2018-19,Dallas Mavericks,10,3,7,0.3,48.5,40.6,89.3,0.455,12.4,35.4,0.35,18.0,23.7,0.759,10.8,33.1,43.9,23.9,16.9,6.6,4.8,4.4,21.8,25.0,111.6,-3.5,11,24,23,24,6,15,16,17,8,5,16,16,15,16,14,22,20,14,28,22,21,5,11,6,15,22,1,2018-11-07
8,Sacramento Kings,10,6,4,0.6,48.0,45.7,92.0,0.497,10.8,27.1,0.399,16.5,25.3,0.652,9.9,35.9,45.8,25.4,15.2,8.3,4.8,6.3,22.7,23.8,118.7,-0.6,11,7,7,8,13,3,6,2,15,26,2,23,12,30,20,11,13,7,19,10,21,27,16,9,4,16,2018-19,Toronto Raptors,11,10,1,0.909,48.0,44.7,90.8,0.492,11.7,33.5,0.351,16.2,20.5,0.788,10.2,36.1,46.3,26.1,13.9,8.5,6.0,4.7,23.5,20.6,117.4,9.4,1,1,1,1,13,4,12,4,10,10,15,25,26,11,17,10,12,4,8,8,9,8,22,23,6,5,0,2018-11-07
9,Los Angeles Lakers,10,4,6,0.4,48.5,46.3,93.7,0.494,9.8,28.6,0.343,16.5,23.0,0.717,9.7,34.7,44.4,25.6,15.4,8.9,6.4,5.7,23.0,21.8,118.9,-1.1,11,16,18,19,6,1,1,3,24,22,21,23,17,23,22,13,18,6,23,5,6,19,17,17,3,17,2018-19,Minnesota Timberwolves,11,4,7,0.364,48.0,39.8,92.5,0.43,10.3,29.7,0.346,20.7,25.4,0.817,11.5,30.9,42.4,22.5,12.6,9.5,6.5,5.7,20.8,22.5,110.6,-7.1,1,16,23,23,13,19,4,27,19,21,19,7,11,6,8,27,23,22,2,3,5,21,5,15,16,25,1,2018-11-07
