,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Bobcats,70,34,36,0.486,48.3,36.1,81.6,0.442,6.1,17.3,0.354,17.8,24.2,0.737,9.2,33.0,42.2,21.3,12.5,6.1,5.2,5.1,18.3,20.9,96.1,-1.0,5,16,17,17,19,26,23,24,26,28,18,14,11,24,25,8,21,17,1,29,8,19,2,11,25,18,2013-14,Houston Rockets,69,47,22,0.681,48.4,37.9,79.6,0.476,9.3,26.1,0.356,21.8,31.0,0.703,11.1,33.8,44.9,21.2,16.4,7.5,5.8,5.4,20.2,24.5,106.9,5.0,19,5,6,6,15,14,28,3,5,1,17,2,1,29,15,5,8,20,29,17,3,22,11,1,3,6,0,2014-03-24
1,Atlanta Hawks,68,31,37,0.456,48.4,37.6,82.1,0.458,9.6,25.7,0.375,16.8,21.6,0.779,8.9,31.1,40.0,25.1,15.3,8.5,4.2,4.5,19.2,19.8,101.6,-0.7,27,19,18,19,9,18,22,11,1,2,5,20,22,8,28,20,28,2,20,8,25,12,4,22,13,16,2013-14,Phoenix Suns,70,41,29,0.586,48.2,38.7,83.7,0.463,9.3,25.1,0.372,18.8,24.9,0.754,11.4,31.7,43.1,19.2,15.4,8.4,4.7,4.1,22.2,21.5,105.5,2.6,5,10,10,11,24,9,11,7,4,4,8,9,9,17,13,16,16,29,25,9,17,8,24,8,6,11,0,2014-03-24
2,Miami Heat,68,47,21,0.691,48.4,38.9,76.9,0.506,8.1,21.9,0.368,17.7,23.2,0.763,7.4,29.0,36.5,23.1,14.9,9.0,4.6,3.1,19.8,20.5,103.6,5.0,27,5,4,5,9,8,30,1,15,15,12,15,17,14,30,30,30,9,17,2,19,1,8,16,10,5,2013-14,Portland Trail Blazers,70,45,25,0.643,48.4,39.3,87.5,0.449,9.5,25.4,0.374,19.4,23.7,0.819,12.6,33.6,46.3,23.2,13.8,5.5,4.8,3.8,19.6,20.9,107.5,4.0,5,7,7,7,13,3,3,15,2,3,6,7,12,1,3,6,1,8,6,30,13,6,7,10,2,8,1,2014-03-24
3,Chicago Bulls,70,39,31,0.557,48.6,34.4,80.3,0.429,6.1,17.5,0.348,18.2,23.5,0.773,11.8,32.9,44.7,22.3,15.3,7.2,5.3,6.2,19.2,21.1,93.2,1.1,5,12,13,13,4,30,27,30,27,27,25,12,13,9,10,9,9,12,21,21,7,29,5,9,30,14,2013-14,Indiana Pacers,70,51,19,0.729,48.3,36.5,80.7,0.452,6.7,19.1,0.35,18.4,23.5,0.783,10.3,35.0,45.3,20.3,15.2,6.9,5.7,4.6,20.3,22.1,98.1,6.2,5,2,3,3,19,24,26,14,23,24,23,11,13,5,22,1,5,27,19,26,4,13,14,6,21,4,1,2014-03-24
4,Memphis Grizzlies,69,41,28,0.594,48.3,37.6,81.5,0.462,4.9,14.0,0.352,15.3,20.5,0.748,11.3,31.0,42.3,21.6,13.7,7.7,4.7,5.2,19.4,19.1,95.5,1.4,19,10,9,9,16,17,24,8,30,30,21,29,28,22,14,22,20,15,5,14,15,20,6,29,27,13,2013-14,Minnesota Timberwolves,68,34,34,0.5,48.2,38.6,87.7,0.44,7.5,21.9,0.343,21.9,28.0,0.78,12.7,32.3,44.9,23.4,13.5,8.6,3.5,5.7,18.5,23.7,106.5,3.0,27,16,15,16,22,11,2,25,17,16,26,1,3,7,2,13,7,6,3,6,30,26,3,2,4,10,1,2014-03-24
5,New Orleans Pelicans,69,29,40,0.42,48.4,38.1,82.7,0.46,5.9,15.9,0.371,18.0,23.3,0.772,11.7,30.2,41.9,21.2,13.8,8.0,6.3,6.0,22.8,20.2,100.0,-2.3,19,20,20,20,12,13,17,9,29,29,9,13,15,11,11,26,22,19,7,12,1,28,27,19,18,22,2013-14,Brooklyn Nets,68,37,31,0.544,48.4,35.5,78.0,0.455,8.3,22.5,0.371,18.7,24.7,0.757,8.8,29.4,38.3,20.7,14.3,8.6,3.9,4.2,22.0,20.9,98.1,-0.8,27,14,13,14,9,29,29,12,12,12,10,10,10,15,29,28,29,24,10,7,28,9,22,12,22,17,1,2014-03-24
6,Oklahoma City Thunder,69,51,18,0.739,48.3,38.9,82.7,0.471,8.0,22.1,0.361,20.0,24.9,0.804,11.1,34.4,45.4,21.6,15.8,8.2,6.1,3.7,22.3,20.2,105.8,6.5,19,2,2,2,16,7,18,6,16,14,15,5,8,2,16,2,2,14,27,11,2,5,26,18,5,3,2013-14,Denver Nuggets,70,32,38,0.457,48.1,38.3,85.5,0.448,8.5,23.4,0.361,18.8,26.2,0.719,12.3,33.1,45.3,22.3,15.8,7.4,5.6,5.6,22.9,21.6,103.9,-1.9,5,18,19,18,29,12,5,18,9,9,14,8,5,27,4,7,3,11,28,18,6,24,28,7,9,20,1,2014-03-24
7,San Antonio Spurs,69,53,16,0.768,48.2,40.4,82.9,0.487,8.4,21.1,0.397,16.0,20.3,0.787,9.1,34.0,43.1,25.2,14.6,7.4,5.1,4.8,18.2,19.6,105.2,7.6,19,1,1,1,23,1,16,2,10,17,1,27,29,4,27,4,15,1,13,19,9,16,1,27,7,1,2013-14,Philadelphia 76ers,70,15,55,0.214,48.5,37.7,87.8,0.429,6.8,22.4,0.304,16.6,23.3,0.713,12.0,31.6,43.5,21.7,17.2,9.2,4.0,7.1,22.2,20.8,98.8,-11.2,5,29,29,29,8,16,1,29,22,13,30,21,16,28,8,17,12,13,30,1,27,30,25,13,19,30,1,2014-03-24
8,Utah Jazz,70,23,47,0.329,48.1,35.8,81.0,0.442,6.8,19.3,0.354,16.1,21.6,0.747,10.8,30.5,41.3,19.9,14.8,6.8,4.5,4.9,20.8,20.3,94.5,-6.6,5,25,26,26,27,28,25,23,21,23,19,25,23,23,20,25,24,28,14,27,20,17,17,17,29,28,2013-14,Detroit Pistons,69,25,44,0.362,48.3,38.9,87.0,0.448,6.0,18.9,0.316,16.9,25.4,0.666,14.3,30.8,45.1,21.0,14.9,8.6,5.1,4.9,20.3,20.6,100.8,-3.2,19,23,22,23,16,5,4,17,28,25,29,19,6,30,1,23,6,22,16,4,11,18,15,14,17,23,0,2014-03-24
9,Los Angeles Clippers,70,49,21,0.7,48.2,39.2,82.3,0.476,8.2,23.5,0.35,21.0,28.8,0.729,10.4,32.5,42.9,24.5,13.9,8.6,4.7,3.3,21.5,23.5,107.6,7.2,5,4,4,4,24,4,21,4,13,8,22,4,2,26,21,11,17,3,8,5,16,2,20,3,1,2,2013-14,Milwaukee Bucks,70,13,57,0.186,48.6,35.9,82.9,0.433,7.0,19.9,0.353,16.4,21.8,0.752,11.8,29.4,41.2,21.5,15.0,6.7,5.0,5.2,21.1,20.6,95.2,-8.2,5,30,30,30,6,27,15,26,19,21,20,23,21,18,9,29,25,16,18,28,12,21,18,15,28,29,1,2014-03-24
