,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Atlanta Hawks,60,18,42,0.3,48.1,38.2,84.9,0.45,10.9,30.1,0.363,16.2,20.5,0.793,9.4,31.5,40.9,23.7,15.4,7.9,4.4,5.3,19.8,20.8,103.5,-4.5,7,25,28,28,28,24,23,23,11,10,13,19,23,7,17,27,26,6,25,13,22,26,15,9,23,27,2017-18,Los Angeles Lakers,59,25,34,0.424,48.6,41.1,89.4,0.459,9.4,28.0,0.337,16.1,23.1,0.697,11.2,35.3,46.4,23.7,15.9,8.0,4.8,5.7,21.6,20.3,107.6,-2.4,17,21,21,21,2,6,1,15,22,19,29,20,10,30,3,5,2,7,29,12,14,29,24,13,9,21,0,2018-02-26
1,Boston Celtics,61,42,19,0.689,48.2,38.0,85.1,0.447,11.7,31.6,0.372,15.7,20.5,0.767,9.2,35.1,44.3,22.1,13.8,7.2,4.7,4.4,20.3,18.8,103.5,3.7,2,3,4,4,16,25,20,24,6,6,6,24,21,18,20,8,10,21,9,22,16,6,20,25,22,4,2017-18,Memphis Grizzlies,58,18,40,0.31,48.1,36.2,81.6,0.444,9.2,26.4,0.349,17.2,21.6,0.798,9.2,31.3,40.5,21.0,14.9,7.4,5.1,5.3,23.5,20.6,98.8,-4.4,27,25,24,25,23,30,30,26,24,24,27,11,15,5,18,29,27,28,21,19,9,27,30,11,30,25,1,2018-02-26
2,Brooklyn Nets,60,19,41,0.317,48.4,37.8,86.9,0.435,12.1,34.9,0.346,17.5,22.8,0.77,10.1,35.0,45.2,22.7,15.3,6.1,4.2,5.8,20.8,19.9,105.2,-4.4,7,24,25,24,4,27,6,30,2,2,28,10,11,15,10,9,4,16,24,30,25,30,23,19,16,26,2017-18,Chicago Bulls,59,20,39,0.339,48.6,38.9,88.8,0.438,11.0,30.8,0.358,14.6,19.1,0.767,9.2,35.6,44.7,23.6,13.7,7.0,3.8,4.8,19.2,17.7,103.5,-6.0,17,23,23,23,2,18,2,29,9,7,19,27,28,17,21,3,7,8,8,25,29,15,8,29,21,28,1,2018-02-26
3,New York Knicks,61,24,37,0.393,48.4,40.1,86.6,0.463,7.8,22.2,0.351,16.0,20.1,0.793,10.5,33.8,44.3,22.8,15.2,6.8,5.4,4.8,20.4,19.3,104.1,-2.4,2,22,22,22,5,9,9,13,30,30,24,22,24,7,6,15,9,14,23,28,5,14,21,21,20,22,2017-18,Golden State Warriors,60,46,14,0.767,48.2,43.6,85.3,0.511,11.8,29.9,0.396,17.1,21.1,0.81,8.6,35.7,44.3,30.6,15.9,8.1,7.9,3.6,19.9,18.6,116.1,8.5,7,1,2,2,20,1,19,1,4,11,1,13,18,1,27,2,11,1,28,10,1,1,16,26,1,2,0,2018-02-26
4,Toronto Raptors,58,41,17,0.707,48.3,41.3,87.8,0.471,11.5,32.4,0.355,17.8,22.2,0.803,9.7,33.8,43.5,23.4,13.2,8.2,6.0,5.0,22.0,20.0,112.0,8.3,27,4,3,3,11,3,3,7,7,5,22,8,12,2,15,14,17,10,4,9,2,19,27,17,3,3,2017-18,Detroit Pistons,59,28,31,0.475,48.1,38.9,86.4,0.451,10.6,28.6,0.372,14.7,19.7,0.749,9.9,33.0,42.9,22.7,13.7,7.5,3.7,5.1,18.6,18.3,103.2,-0.6,17,19,19,19,25,19,12,22,14,18,7,26,25,26,11,21,19,15,7,17,30,21,5,28,24,20,1,2018-02-26
5,New Orleans Pelicans,59,33,26,0.559,48.9,42.1,87.4,0.482,10.6,29.3,0.363,16.8,22.1,0.762,8.6,35.2,43.8,26.3,15.4,7.8,5.5,4.1,19.4,21.1,111.7,0.2,17,12,9,11,1,2,5,2,13,13,14,14,14,20,26,6,14,2,26,14,4,3,9,4,4,16,2017-18,Phoenix Suns,61,18,43,0.295,48.1,38.3,86.9,0.44,9.2,27.7,0.333,18.3,24.5,0.749,10.7,33.4,44.0,21.0,15.6,6.7,4.5,5.6,22.3,21.6,104.1,-8.9,2,25,30,30,29,23,7,28,23,20,30,6,4,25,5,18,13,29,27,29,20,28,28,3,19,30,1,2018-02-26
6,Oklahoma City Thunder,61,34,27,0.557,48.3,39.6,87.7,0.451,10.4,29.8,0.35,16.6,23.5,0.707,12.5,32.3,44.9,21.2,14.0,9.1,5.0,4.6,20.1,21.0,106.2,2.8,2,9,14,13,9,13,4,21,16,12,26,15,7,29,1,25,6,27,13,1,10,9,19,5,14,7,2017-18,Orlando Magic,59,18,41,0.305,48.1,39.6,85.9,0.461,10.5,29.2,0.358,16.1,21.1,0.763,8.9,32.4,41.3,23.4,14.6,7.4,4.8,5.1,19.6,19.2,105.7,-4.4,17,25,25,26,25,14,15,14,15,14,20,20,17,19,24,24,25,11,18,18,12,21,12,22,15,24,1,2018-02-26
7,Dallas Mavericks,60,18,42,0.3,48.2,37.8,85.0,0.445,11.8,32.6,0.361,14.5,18.8,0.769,7.7,32.8,40.5,22.5,12.4,7.1,3.9,4.5,19.4,20.2,101.9,-2.8,7,25,28,28,20,27,22,25,5,4,15,29,29,16,30,23,29,18,1,24,27,7,10,14,27,23,2017-18,Indiana Pacers,59,34,25,0.576,48.2,41.3,85.9,0.48,9.2,24.7,0.372,15.2,19.6,0.773,9.2,32.9,42.1,22.5,13.3,8.4,4.2,5.0,18.8,18.5,106.9,1.7,17,9,6,9,17,4,14,3,25,25,5,25,26,13,19,22,22,17,5,6,24,18,7,27,12,10,1,2018-02-26
8,Utah Jazz,60,31,29,0.517,48.2,37.9,83.0,0.457,10.9,29.2,0.373,16.4,20.5,0.797,8.7,33.5,42.2,21.4,14.3,8.8,4.8,4.6,19.6,20.1,103.0,1.6,7,16,17,17,20,26,28,17,12,15,4,17,20,6,25,17,21,24,16,2,15,12,11,16,25,11,2017-18,Houston Rockets,59,46,13,0.78,48.2,39.1,84.4,0.463,15.6,42.6,0.367,20.4,25.9,0.789,9.1,34.5,43.6,21.8,13.9,8.6,4.6,4.7,19.7,20.8,114.3,8.8,17,1,1,1,17,16,24,12,1,1,10,1,2,9,22,10,16,23,12,4,17,13,14,10,2,1,0,2018-02-26
9,Sacramento Kings,59,18,41,0.305,48.1,38.8,85.6,0.453,9.1,23.5,0.386,12.4,17.2,0.722,9.5,31.0,40.5,21.4,14.2,8.2,4.0,4.6,19.9,17.7,99.0,-7.9,17,25,25,26,25,20,17,18,26,28,2,30,30,28,16,30,28,25,14,8,26,11,17,29,29,29,2017-18,Minnesota Timberwolves,63,37,26,0.587,48.3,41.2,86.0,0.479,8.0,22.5,0.355,19.4,24.3,0.801,10.5,31.4,41.9,22.8,12.5,8.6,4.3,4.6,17.9,20.9,109.8,2.8,1,5,9,7,10,5,13,4,29,29,21,3,5,4,7,28,23,12,2,3,23,10,3,6,6,6,0,2018-02-26
