,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Toronto Raptors,7,4,3,0.571,48.7,36.3,81.0,0.448,9.3,19.7,0.471,17.3,21.1,0.818,9.4,30.3,39.7,23.9,14.1,8.1,3.0,5.0,21.1,20.6,99.1,5.6,10,11,11,12,4,17,17,15,3,10,1,20,25,3,24,24,28,5,7,10,28,18,10,22,14,9,2007-08,Utah Jazz,8,6,2,0.75,48.0,41.8,83.5,0.5,4.3,11.1,0.382,24.1,31.4,0.769,12.6,30.0,42.6,28.5,17.4,9.8,4.8,5.5,24.8,25.4,111.9,9.4,1,2,3,3,7,1,9,2,30,30,9,4,2,9,9,25,16,1,23,3,16,26,28,3,1,3,0,2007-11-14
1,Washington Wizards,6,1,5,0.167,48.8,32.2,85.0,0.378,4.8,19.0,0.254,23.0,30.3,0.758,15.8,31.7,47.5,17.0,17.7,6.8,5.3,4.5,23.3,24.0,92.2,-9.7,20,25,23,25,1,28,6,30,21,12,30,5,4,11,1,16,1,29,27,20,10,9,22,5,23,27,2007-08,Indiana Pacers,7,3,4,0.429,48.7,36.4,86.6,0.421,7.6,22.3,0.34,18.9,25.4,0.742,12.3,34.0,46.3,21.6,17.4,7.6,5.3,5.4,29.1,22.7,99.3,-3.6,10,17,17,18,4,16,3,26,10,4,19,16,17,17,10,4,2,12,24,17,12,25,29,14,13,17,1,2007-11-14
2,Atlanta Hawks,6,2,4,0.333,48.0,32.7,76.0,0.43,4.5,15.0,0.3,22.2,28.7,0.773,11.8,30.5,42.3,18.3,17.0,8.5,6.3,6.2,20.7,21.8,92.0,-4.0,20,19,17,19,7,25,26,23,24,23,24,7,9,8,13,22,20,27,20,8,1,28,8,18,24,18,2007-08,Charlotte Bobcats,7,4,3,0.571,48.0,31.3,75.7,0.413,5.1,15.0,0.343,19.0,28.1,0.675,14.0,30.4,44.4,18.0,18.6,7.9,4.0,5.1,23.0,22.4,86.7,-5.3,10,11,11,12,7,29,27,27,20,23,18,15,11,27,3,23,10,28,28,12,25,23,20,15,28,22,1,2007-11-14
3,Cleveland Cavaliers,8,4,4,0.5,48.0,37.0,84.9,0.436,6.8,18.9,0.358,16.9,26.1,0.646,14.4,31.6,46.0,18.6,15.8,7.8,4.5,4.9,23.3,20.4,97.6,-4.4,1,11,17,16,7,12,7,18,12,14,16,23,15,29,2,17,4,26,15,15,20,15,21,23,16,20,2007-08,Orlando Magic,8,6,2,0.75,48.0,35.9,78.5,0.457,9.9,24.8,0.399,20.3,28.0,0.723,9.3,35.0,44.3,21.4,14.8,5.4,4.3,3.6,19.3,23.8,101.9,6.4,1,2,3,3,7,18,21,12,1,3,5,12,12,24,25,2,11,13,11,27,23,4,3,9,9,7,0,2007-11-14
4,Boston Celtics,6,6,0,1.0,48.8,38.3,75.7,0.507,8.0,19.3,0.414,21.8,29.0,0.753,8.7,34.0,42.7,24.5,17.0,11.0,4.7,5.0,23.5,25.7,106.5,16.3,20,2,1,1,1,7,29,1,8,11,4,10,7,13,28,4,15,2,20,1,18,18,23,2,4,1,2007-08,New Jersey Nets,7,4,3,0.571,48.7,31.0,75.7,0.409,5.7,18.3,0.313,22.4,27.7,0.809,9.9,31.9,41.7,22.6,16.7,6.7,6.3,4.4,23.6,23.6,90.1,-4.1,10,11,11,12,4,30,27,28,18,15,22,6,13,4,21,15,22,8,19,22,2,8,24,10,27,19,1,2007-11-14
5,Miami Heat,7,1,6,0.143,48.0,34.0,79.6,0.427,4.4,14.4,0.307,10.9,17.1,0.633,10.3,32.1,42.4,19.1,15.1,6.7,4.9,4.6,17.4,18.6,83.3,-6.0,10,25,29,27,7,24,20,25,26,25,23,30,30,30,18,13,18,24,12,22,13,12,1,29,30,23,2007-08,Seattle SuperSonics,8,0,8,0.0,48.0,38.4,88.6,0.433,4.4,13.5,0.324,16.3,21.6,0.751,11.9,33.8,45.6,21.1,19.1,9.5,4.6,4.9,24.6,19.1,97.4,-10.5,1,28,30,28,7,6,1,20,27,27,21,24,24,14,12,6,5,14,30,4,19,15,27,28,18,29,0,2007-11-14
6,Milwaukee Bucks,6,2,4,0.333,48.0,35.5,82.3,0.431,4.5,15.2,0.297,15.8,21.8,0.725,13.2,31.0,44.2,19.3,15.5,5.8,5.3,6.7,23.8,22.0,91.3,-5.0,20,19,17,19,7,20,11,22,24,22,27,25,23,23,8,21,12,22,14,26,10,30,26,16,25,21,2007-08,Memphis Grizzlies,6,2,4,0.333,48.0,34.8,77.7,0.448,7.7,20.7,0.371,25.0,33.5,0.746,10.8,32.2,43.0,19.3,18.8,5.0,4.2,5.0,22.0,28.0,102.3,-6.0,20,19,17,19,7,22,25,14,9,7,12,1,1,16,16,12,14,22,29,28,24,18,14,1,8,23,1,2007-11-14
7,New Orleans Hornets,8,6,2,0.75,48.0,37.0,81.5,0.454,8.9,19.9,0.447,14.6,18.4,0.796,10.1,33.4,43.5,20.8,14.3,8.3,4.0,4.3,19.6,19.4,97.5,7.6,1,2,3,3,7,12,12,13,5,9,2,27,29,6,19,7,13,17,8,9,25,5,5,26,17,4,2007-08,Philadelphia 76ers,7,2,5,0.286,48.0,34.4,80.3,0.429,4.3,14.3,0.3,17.4,25.3,0.689,13.9,31.6,45.4,19.6,17.3,7.9,5.4,4.3,22.1,20.7,90.6,-1.4,10,19,23,23,7,23,19,24,28,26,24,19,19,26,5,18,6,20,22,12,7,6,18,21,26,15,1,2007-11-14
8,Minnesota Timberwolves,5,0,5,0.0,48.0,37.4,86.6,0.432,6.4,17.4,0.368,13.4,18.4,0.728,14.0,28.0,42.0,19.4,14.6,6.8,4.8,4.4,29.8,19.2,94.6,-8.2,29,28,23,28,7,9,2,21,14,18,14,29,28,21,3,28,21,21,9,21,15,7,30,27,21,25,2007-08,Sacramento Kings,7,2,5,0.286,48.0,32.6,75.1,0.433,4.3,13.1,0.326,24.9,29.6,0.841,9.9,25.6,35.4,14.4,16.4,7.9,3.0,5.3,21.9,25.0,94.3,-9.1,10,19,23,23,7,26,30,19,28,28,20,2,6,2,21,30,30,30,16,12,28,24,13,4,22,26,1,2007-11-14
9,Houston Rockets,8,6,2,0.75,48.0,35.6,81.5,0.437,5.9,20.1,0.292,18.5,23.9,0.775,13.3,32.1,45.4,21.1,14.1,7.8,5.4,4.8,22.1,21.1,95.6,4.3,1,2,3,3,7,19,12,17,16,8,28,18,20,7,7,14,7,14,5,15,9,13,16,20,19,11,2007-08,Los Angeles Lakers,6,3,3,0.5,48.0,39.8,81.5,0.489,4.7,15.7,0.298,21.3,28.8,0.74,10.8,35.3,46.2,23.5,17.5,9.0,5.8,5.0,20.0,23.8,105.7,2.3,20,17,11,16,7,3,12,3,22,19,26,11,8,18,16,1,3,6,25,6,4,18,6,8,5,12,0,2007-11-14
