,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Toronto Raptors,61,22,39,0.361,48.4,34.5,78.1,0.442,5.6,16.5,0.341,16.8,21.8,0.77,10.4,31.2,41.7,21.0,15.0,6.5,4.9,4.9,23.3,18.7,91.3,-3.2,1,22,24,24,12,26,27,20,20,20,20,15,17,11,22,13,19,15,19,28,18,15,30,22,27,23,2011-12,Atlanta Hawks,60,35,25,0.583,49.1,36.4,81.1,0.449,7.2,19.8,0.365,15.5,21.0,0.738,10.0,31.2,41.2,22.1,13.9,8.0,4.5,4.9,18.1,19.2,95.4,2.4,10,9,8,9,1,17,18,14,9,13,5,24,23,23,28,14,23,9,5,12,23,14,6,20,18,10,0,2012-04-16
1,Charlotte Bobcats,59,7,52,0.119,48.2,33.7,80.5,0.418,4.1,13.5,0.303,16.5,22.0,0.749,10.2,28.7,38.9,20.4,14.3,6.2,5.3,5.8,19.1,20.1,87.9,-13.4,25,30,30,30,25,30,22,30,28,26,30,16,16,19,26,28,30,18,12,29,10,26,11,10,30,30,2011-12,New Orleans Hornets,60,18,42,0.3,48.3,35.2,77.8,0.452,4.0,11.8,0.342,15.4,20.3,0.76,11.0,29.8,40.8,20.9,15.4,7.4,4.7,5.7,20.0,18.3,89.8,-3.9,10,28,28,28,23,24,28,11,29,30,18,26,25,12,17,20,24,16,25,20,21,23,19,26,29,24,0,2012-04-16
2,Orlando Magic,60,35,25,0.583,48.3,34.3,77.8,0.441,10.2,27.0,0.378,15.3,23.3,0.656,11.0,31.6,42.6,20.0,15.0,6.8,4.2,4.0,17.5,20.1,94.1,1.4,10,9,8,9,15,28,29,21,1,1,4,27,11,30,17,8,12,22,20,26,27,1,4,12,21,13,2011-12,Philadelphia 76ers,59,31,28,0.525,48.2,37.3,83.4,0.447,5.2,14.5,0.358,13.3,17.9,0.741,10.4,32.7,43.2,21.7,11.1,8.1,5.1,4.7,17.7,16.2,93.1,4.7,25,15,14,15,25,11,5,15,25,25,11,30,30,21,23,2,8,10,1,10,13,12,5,30,25,5,1,2012-04-16
3,Indiana Pacers,60,38,22,0.633,48.4,35.4,80.6,0.439,5.8,16.0,0.363,20.5,26.2,0.782,12.3,31.3,43.5,18.3,14.3,7.8,5.5,5.9,21.9,21.6,97.0,3.1,10,6,5,6,9,23,21,22,19,22,7,2,3,4,8,12,6,30,13,14,8,27,28,4,16,6,2011-12,Minnesota Timberwolves,61,25,36,0.41,48.3,36.0,82.5,0.436,7.2,21.4,0.336,19.4,25.2,0.771,12.3,31.5,43.8,19.6,15.3,6.8,4.2,5.7,18.7,21.9,98.5,-1.5,1,21,21,21,20,20,9,26,10,6,22,4,5,10,7,9,3,24,23,25,26,24,8,3,7,21,1,2012-04-16
4,New Jersey Nets,61,22,39,0.361,48.2,34.3,80.6,0.425,7.8,22.9,0.342,17.1,22.1,0.776,12.1,28.3,40.5,20.1,15.0,7.6,4.1,5.0,19.2,19.6,93.5,-5.3,1,22,24,24,27,29,20,28,4,3,17,12,15,6,10,29,26,21,21,16,28,16,12,16,23,25,2011-12,Miami Heat,59,42,17,0.712,48.7,37.6,79.4,0.474,5.6,15.4,0.363,19.2,24.8,0.775,10.4,31.3,41.7,20.4,14.8,9.1,5.4,4.3,19.7,20.7,100.1,6.7,25,3,4,4,3,7,24,1,21,23,8,5,8,7,24,11,20,19,17,3,9,4,16,7,4,2,0,2012-04-16
5,Chicago Bulls,60,46,14,0.767,48.3,37.5,82.9,0.452,6.4,16.9,0.378,15.5,21.4,0.722,14.1,32.3,46.4,22.9,14.2,7.1,6.0,5.2,17.2,18.0,96.9,7.9,10,1,1,1,15,9,6,12,17,19,3,23,19,27,1,6,1,4,10,23,3,19,2,28,17,1,2011-12,Washington Wizards,60,14,46,0.233,48.1,36.1,82.7,0.437,5.3,16.4,0.321,15.6,21.4,0.731,11.8,29.7,41.5,18.7,15.3,7.7,6.4,4.5,21.3,18.7,93.1,-6.7,10,29,29,29,28,19,7,25,24,21,27,22,20,26,13,22,22,27,24,15,2,6,26,23,24,29,0,2012-04-16
6,Houston Rockets,60,32,28,0.533,48.7,37.7,83.7,0.45,7.0,19.5,0.36,15.8,20.0,0.788,11.6,30.5,42.0,21.2,14.6,7.5,4.9,5.2,20.3,18.6,98.2,0.5,10,14,14,14,4,5,3,13,12,16,9,20,26,3,14,18,16,12,14,18,19,20,22,24,9,18,2011-12,Denver Nuggets,60,33,27,0.55,48.7,38.5,81.8,0.471,6.6,20.2,0.327,19.9,27.1,0.735,11.3,32.0,43.2,23.8,15.5,8.2,5.1,6.6,19.7,22.2,103.6,2.0,10,13,12,13,4,2,15,4,16,10,24,3,1,25,16,7,7,3,27,9,15,30,15,1,1,12,0,2012-04-16
7,Utah Jazz,61,31,30,0.508,48.7,38.1,83.6,0.456,3.9,12.5,0.312,18.7,24.9,0.751,13.0,30.7,43.7,21.7,14.2,8.2,5.8,5.8,22.0,20.6,98.8,-0.1,1,15,18,18,2,4,4,9,30,29,29,7,7,18,3,17,4,11,11,8,4,25,29,8,6,20,2011-12,Dallas Mavericks,61,34,27,0.557,48.5,36.3,81.9,0.443,7.5,22.2,0.339,15.1,19.9,0.759,10.1,32.6,42.7,21.1,14.0,8.5,5.2,4.1,18.6,18.2,95.2,1.2,1,12,12,12,7,18,13,19,6,4,21,28,27,13,27,4,10,14,7,4,12,2,7,27,19,15,1,2012-04-16
8,Phoenix Suns,60,31,29,0.517,48.0,37.6,82.2,0.457,6.7,19.6,0.342,16.1,21.3,0.758,10.8,30.8,41.6,22.6,14.0,6.7,5.6,4.3,18.8,19.6,97.9,0.0,10,15,16,16,30,8,10,8,15,14,19,18,22,15,21,15,21,6,8,27,5,3,9,17,11,19,2011-12,Portland Trail Blazers,61,28,33,0.459,48.4,36.5,81.9,0.446,7.3,20.9,0.35,17.1,21.5,0.796,11.0,29.8,40.8,20.6,14.1,8.0,5.0,4.6,19.0,19.9,97.5,0.6,1,20,20,20,12,16,14,16,8,9,14,13,18,2,19,19,25,17,9,13,16,8,10,14,13,16,1,2012-04-16
9,Los Angeles Clippers,60,37,23,0.617,48.4,37.0,81.6,0.454,7.7,21.8,0.351,15.8,23.3,0.679,12.2,29.6,41.8,21.1,13.3,8.3,4.7,4.6,21.2,21.3,97.5,2.6,10,7,7,7,9,13,16,10,5,5,12,19,12,29,9,25,18,13,2,6,21,9,24,5,12,8,2011-12,Oklahoma City Thunder,60,44,16,0.733,48.3,37.4,79.0,0.474,7.2,20.0,0.359,21.1,26.3,0.803,10.9,32.7,43.6,18.5,16.3,7.6,8.1,4.7,20.3,20.1,103.1,6.7,10,2,2,2,15,10,25,2,11,12,10,1,2,1,20,3,5,29,29,17,1,11,21,13,2,3,1,2012-04-16
