,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Indiana Pacers,9,5,4,0.556,48.0,35.4,80.8,0.439,6.3,19.8,0.32,23.1,30.4,0.759,11.3,33.9,45.2,19.4,16.9,7.4,8.3,5.7,25.3,23.7,100.3,1.1,29,16,9,13,15,23,15,24,15,9,20,2,2,12,13,2,3,20,26,14,1,22,30,3,12,14,2009-10,Cleveland Cavaliers,12,8,4,0.667,48.0,36.2,76.8,0.471,8.6,19.3,0.446,17.9,24.8,0.721,7.9,31.1,39.0,20.6,14.3,7.9,5.6,4.1,21.9,20.3,98.8,3.4,5,8,9,9,15,20,26,7,4,10,1,19,17,22,30,12,28,15,9,11,8,6,14,27,19,9,0,2009-11-20
1,Philadelphia 76ers,11,5,6,0.455,48.5,36.3,77.9,0.466,5.1,16.5,0.309,18.6,25.0,0.745,10.1,29.7,39.8,19.3,15.0,8.4,5.6,3.5,20.1,20.5,96.3,-4.5,18,16,16,18,8,19,24,10,22,20,23,16,15,17,22,24,26,21,16,7,7,1,2,25,20,23,2009-10,Memphis Grizzlies,11,3,8,0.273,48.5,38.3,82.2,0.466,3.1,10.5,0.296,20.5,27.9,0.736,13.4,30.8,44.2,19.3,17.1,7.2,4.5,5.5,22.7,24.1,100.2,-6.9,18,24,23,25,8,9,13,9,30,30,27,6,4,18,3,14,7,21,29,18,22,20,22,2,13,27,0,2009-11-20
2,Toronto Raptors,12,5,7,0.417,48.0,38.3,82.2,0.466,8.3,21.0,0.393,21.3,27.3,0.777,11.3,29.7,41.0,20.6,12.2,5.3,5.0,4.3,24.6,21.4,106.0,-1.8,5,16,20,19,15,10,14,11,7,8,4,4,5,8,13,26,19,15,1,28,13,8,29,22,5,18,2009-10,Miami Heat,11,7,4,0.636,48.0,35.2,76.9,0.457,5.8,16.6,0.35,18.6,24.7,0.754,10.0,30.5,40.5,17.6,14.5,6.3,5.2,5.3,21.0,21.3,94.8,2.5,18,10,9,11,15,24,25,14,18,19,14,16,18,14,25,18,22,27,11,21,12,17,9,23,23,12,1,2009-11-20
3,Atlanta Hawks,12,10,2,0.833,48.4,40.5,85.2,0.476,5.8,17.3,0.338,20.2,25.6,0.788,11.9,31.5,43.4,21.6,12.7,7.0,6.3,4.3,21.0,23.2,107.0,8.3,5,1,1,1,10,2,6,5,17,18,18,8,12,7,8,8,8,10,2,20,3,8,9,8,4,2,2009-10,Houston Rockets,12,7,5,0.583,48.4,39.1,85.9,0.455,8.5,23.8,0.357,16.3,21.3,0.769,12.5,30.3,42.8,23.4,15.7,8.7,4.3,7.3,22.3,21.6,103.0,3.2,5,10,13,12,10,5,4,16,6,4,11,24,28,11,5,19,12,5,21,4,25,30,18,19,6,11,1,2009-11-20
4,Boston Celtics,12,9,3,0.75,48.0,38.4,76.8,0.501,6.8,18.3,0.37,15.8,21.5,0.733,8.5,29.4,37.9,25.2,14.8,8.7,4.7,4.1,20.3,21.7,99.3,10.5,5,3,2,3,15,7,27,1,11,14,7,27,27,19,29,28,29,1,13,4,19,6,5,16,17,1,2009-10,Orlando Magic,12,9,3,0.75,48.0,36.2,78.7,0.46,9.8,26.4,0.369,18.3,26.1,0.703,9.9,30.8,40.7,20.0,13.5,6.2,4.7,3.8,20.3,23.3,100.4,5.7,5,3,2,3,15,20,21,12,2,2,8,18,9,27,26,15,21,19,8,24,19,3,5,5,11,6,0,2009-11-20
5,Oklahoma City Thunder,12,6,6,0.5,48.4,35.0,79.6,0.44,4.8,15.3,0.311,19.4,24.3,0.801,10.1,31.6,41.7,17.9,15.0,8.1,5.5,4.8,23.7,21.7,94.2,1.8,5,12,16,15,10,25,20,23,24,23,22,10,20,3,24,7,16,26,16,9,9,13,26,16,25,13,2009-10,Washington Wizards,10,3,7,0.3,48.0,34.8,79.8,0.436,5.4,15.6,0.346,20.6,27.2,0.757,11.7,31.6,43.3,18.6,15.4,5.9,5.5,5.7,22.5,22.5,95.6,-2.5,26,24,20,24,15,26,18,26,20,22,16,5,6,13,10,6,9,23,18,27,9,23,20,12,22,20,1,2009-11-20
6,Dallas Mavericks,12,9,3,0.75,49.3,37.6,84.0,0.447,6.3,17.8,0.357,19.5,24.4,0.799,11.2,34.6,45.8,21.7,12.9,7.4,6.3,4.6,20.5,23.6,101.0,6.4,5,3,2,3,2,13,8,18,15,15,10,9,19,4,15,1,2,8,4,16,3,12,7,4,10,5,2009-10,Sacramento Kings,10,5,5,0.5,48.5,37.0,83.0,0.446,6.5,18.4,0.353,22.3,29.7,0.751,13.8,30.7,44.5,18.5,15.4,8.0,4.7,6.6,22.5,22.6,102.8,-1.8,26,16,13,15,6,15,10,21,14,13,12,3,3,15,1,16,5,24,18,10,17,28,20,11,7,19,1,2009-11-20
7,Milwaukee Bucks,9,6,3,0.667,48.6,38.7,86.4,0.447,8.7,21.7,0.4,14.1,20.1,0.702,13.6,33.1,46.7,21.1,16.9,7.4,4.1,5.2,22.8,21.6,100.1,5.3,29,12,2,9,5,6,2,19,3,6,3,29,29,29,2,3,1,12,26,14,27,16,23,21,14,7,2009-10,Charlotte Bobcats,11,3,8,0.273,48.9,31.1,76.5,0.406,5.1,17.5,0.292,16.1,22.9,0.702,12.1,30.3,42.4,17.6,17.6,7.2,3.9,7.3,20.2,21.0,83.4,-5.7,18,24,23,25,3,30,28,29,22,17,28,25,21,28,7,21,14,27,30,18,28,29,3,24,30,26,1,2009-11-20
8,Golden State Warriors,11,3,8,0.273,48.0,41.8,85.9,0.487,6.8,17.5,0.389,19.3,25.7,0.749,9.0,28.2,37.2,22.5,16.0,9.5,4.5,6.1,23.6,23.2,109.7,-3.5,18,24,23,25,15,1,5,2,10,16,5,12,11,16,28,30,30,7,22,1,23,25,25,7,2,22,2009-10,Portland Trail Blazers,13,9,4,0.692,48.4,33.8,76.1,0.445,6.5,18.5,0.353,20.5,24.9,0.821,10.5,32.7,43.2,20.2,14.8,6.2,5.9,4.0,22.2,22.8,94.7,7.2,1,3,9,8,13,28,29,22,13,12,13,7,16,1,19,4,10,18,14,23,6,4,17,9,24,3,1,2009-11-20
9,Los Angeles Clippers,13,4,9,0.308,48.0,36.7,78.3,0.469,5.2,16.4,0.315,17.7,25.2,0.701,10.5,29.7,40.2,23.1,16.2,7.5,6.4,4.3,22.1,21.8,96.2,-4.5,1,22,27,23,15,16,23,8,21,21,21,21,13,30,19,25,25,6,24,12,2,11,16,15,21,24,2009-10,Denver Nuggets,11,8,3,0.727,48.0,38.0,80.5,0.472,5.6,14.9,0.378,26.7,33.4,0.801,10.1,30.3,40.4,21.6,13.5,8.5,4.6,6.5,22.4,26.0,108.4,6.7,18,8,2,7,15,11,16,6,19,24,6,1,1,2,22,21,24,9,6,6,21,27,19,1,3,4,1,2009-11-20
