,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Brooklyn Nets,17,6,11,0.353,48.0,39.1,89.2,0.438,11.8,34.1,0.345,20.5,28.0,0.731,10.2,34.8,45.0,22.2,15.6,8.1,3.8,5.8,21.6,22.8,110.5,-3.8,19,25,22,25,16,15,2,24,3,2,25,4,2,25,11,12,11,16,19,12,27,27,21,4,4,25,2017-18,Portland Trail Blazers,18,10,8,0.556,48.3,36.7,84.8,0.433,9.3,24.2,0.383,19.0,23.3,0.816,11.2,36.6,47.7,17.9,15.7,6.9,5.5,6.2,20.4,20.6,101.6,4.2,6,9,11,11,7,25,22,27,23,28,5,9,13,3,7,6,2,30,20,27,9,30,13,18,23,6,0,2017-11-24
1,Atlanta Hawks,18,3,15,0.167,48.0,38.8,85.1,0.456,10.7,27.6,0.388,14.4,18.3,0.787,8.9,32.0,40.9,23.1,15.9,9.1,3.9,4.8,21.1,19.7,102.8,-5.4,6,29,29,30,16,16,17,14,15,19,3,26,27,9,22,24,26,9,22,3,23,16,17,21,20,26,2017-18,New York Knicks,17,10,7,0.588,48.0,39.9,85.8,0.465,8.8,24.6,0.356,16.4,20.5,0.799,11.4,33.7,45.1,23.2,15.8,7.5,4.8,5.3,20.9,21.3,104.9,1.5,19,9,6,9,16,10,9,9,26,27,19,19,22,6,3,17,10,8,21,22,15,23,16,11,17,11,1,2017-11-24
2,Boston Celtics,19,16,3,0.842,48.3,36.3,84.5,0.43,10.8,30.6,0.355,19.2,24.6,0.779,10.1,37.2,47.2,21.5,14.4,8.5,4.1,4.9,20.1,21.6,102.6,7.3,1,1,1,1,11,26,23,28,13,10,20,8,8,13,12,3,4,19,8,7,22,18,10,9,21,3,2017-18,Orlando Magic,18,8,10,0.444,48.0,40.0,85.7,0.467,11.6,30.4,0.382,15.7,21.1,0.744,7.9,34.1,42.1,24.2,15.6,8.1,4.9,4.2,20.6,19.3,107.3,-1.7,6,17,20,20,16,8,10,7,4,11,6,21,18,21,28,14,23,4,18,17,14,6,14,25,13,21,1,2017-11-24
3,Cleveland Cavaliers,18,11,7,0.611,48.3,40.0,84.2,0.475,11.4,31.3,0.363,20.0,24.4,0.818,9.1,33.5,42.6,22.1,15.3,6.8,3.9,4.2,20.0,23.0,111.4,0.7,6,4,6,6,7,8,24,5,6,6,14,5,9,2,19,18,20,17,14,28,23,5,8,3,3,14,2017-18,Charlotte Hornets,17,8,9,0.471,48.3,38.2,85.1,0.45,9.6,26.5,0.364,20.8,29.2,0.71,9.8,37.7,47.5,19.9,13.4,5.6,4.7,4.5,19.0,23.6,106.9,0.4,19,17,17,17,3,19,19,17,21,21,12,3,1,29,15,2,3,27,1,30,16,10,5,2,14,15,1,2017-11-24
4,Indiana Pacers,18,10,8,0.556,48.0,41.7,87.1,0.479,10.0,24.8,0.404,15.6,20.6,0.757,9.0,34.1,43.1,23.9,13.9,7.9,4.4,6.0,19.2,18.9,108.9,1.6,6,9,11,11,16,2,7,4,19,25,1,22,21,18,20,14,18,5,3,19,18,28,6,28,6,10,2017-18,Toronto Raptors,17,11,6,0.647,48.0,40.1,83.5,0.481,11.1,31.8,0.348,18.5,23.5,0.785,8.4,32.8,41.2,22.9,14.4,8.1,6.1,4.6,22.6,20.4,109.8,6.0,19,4,4,4,16,7,26,3,10,4,23,10,11,10,27,23,25,10,7,15,3,13,27,20,5,4,1,2017-11-24
5,Minnesota Timberwolves,18,11,7,0.611,48.3,39.4,85.0,0.463,8.2,23.0,0.357,21.1,26.6,0.795,10.4,31.9,42.4,22.1,14.6,9.0,3.8,5.3,18.3,22.6,108.1,-0.1,6,4,6,6,7,14,20,11,28,29,17,1,4,7,10,25,22,17,10,5,26,24,3,6,10,17,2017-18,Miami Heat,17,8,9,0.471,48.3,37.5,83.8,0.448,11.1,31.6,0.352,14.3,18.2,0.784,8.5,35.0,43.5,20.2,16.4,7.4,5.1,4.9,21.3,19.1,100.5,-2.4,19,17,17,17,3,23,25,20,7,5,21,27,28,11,26,11,17,25,25,23,12,17,18,26,25,23,0,2017-11-24
6,Oklahoma City Thunder,17,8,9,0.471,48.0,37.9,85.3,0.444,10.8,30.9,0.349,16.9,23.1,0.735,10.6,31.8,42.4,20.8,14.8,10.7,5.1,4.4,22.2,20.8,103.5,5.4,19,17,17,17,16,22,14,22,14,9,22,15,14,24,8,27,21,21,11,1,12,7,25,15,19,5,2017-18,Detroit Pistons,17,11,6,0.647,48.0,39.5,87.1,0.454,11.1,28.9,0.385,13.8,18.4,0.753,11.4,31.4,42.8,22.4,14.5,8.1,3.4,5.1,19.2,19.0,104.0,1.9,19,4,4,4,16,13,6,16,7,17,4,28,26,19,3,28,19,14,9,15,29,20,7,27,18,9,0,2017-11-24
7,Denver Nuggets,18,10,8,0.556,48.0,40.2,86.6,0.464,11.0,29.1,0.378,16.6,22.8,0.729,12.1,33.1,45.2,23.6,16.3,8.2,4.6,4.8,17.6,21.1,108.1,0.8,6,9,11,11,16,6,8,10,11,16,7,18,15,26,1,20,9,6,23,11,17,15,2,13,11,13,2017-18,Memphis Grizzlies,17,7,10,0.412,48.0,36.1,81.2,0.444,9.2,28.8,0.321,18.5,23.4,0.791,7.7,33.1,40.8,20.7,13.6,7.4,5.9,5.5,22.5,21.8,99.8,-1.1,19,23,20,23,16,29,30,21,24,18,29,10,12,8,29,19,27,22,2,23,5,25,26,8,27,20,1,2017-11-24
8,Phoenix Suns,19,7,12,0.368,48.3,39.6,89.8,0.441,8.7,26.2,0.332,20.0,26.8,0.745,11.4,35.6,47.0,19.5,16.5,7.1,5.5,5.2,23.8,23.8,107.8,-7.9,1,23,26,24,11,12,1,23,27,22,27,5,3,20,6,7,5,29,27,25,8,21,29,1,12,28,2017-18,New Orleans Pelicans,18,10,8,0.556,48.3,40.8,84.9,0.481,10.1,29.5,0.341,16.9,22.1,0.764,8.7,35.2,43.9,25.8,16.5,8.1,4.3,4.4,20.4,21.5,108.6,-0.6,6,9,11,11,7,3,21,2,18,15,26,16,17,17,24,8,15,3,26,14,20,8,12,10,7,18,0,2017-11-24
9,Golden State Warriors,18,13,5,0.722,48.0,43.5,85.4,0.509,12.4,31.3,0.398,16.9,20.8,0.813,8.8,36.8,45.6,29.8,17.1,8.5,8.9,3.9,21.7,18.0,116.4,8.9,6,3,3,3,16,1,12,1,2,7,2,14,19,5,23,5,8,1,28,8,1,2,22,29,1,2,2017-18,Chicago Bulls,16,3,13,0.188,48.3,35.7,87.1,0.41,10.3,31.0,0.331,12.8,16.6,0.774,9.8,35.2,45.0,21.3,15.4,6.7,3.2,3.6,18.9,16.4,94.4,-10.6,30,29,27,29,2,30,5,30,17,8,28,29,30,15,14,10,11,20,15,29,30,1,4,30,29,29,1,2017-11-24
