,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Toronto Raptors,56,32,24,0.571,48.4,37.7,81.0,0.465,7.7,18.5,0.418,16.9,20.8,0.814,9.7,30.6,40.3,23.3,11.7,6.9,4.0,4.0,19.9,18.3,100.0,4.6,22,13,13,13,12,7,14,6,8,14,1,26,28,2,25,16,28,6,2,21,26,6,7,29,11,8,2007-08,Indiana Pacers,58,22,36,0.379,48.3,37.4,85.4,0.438,8.9,24.5,0.364,18.7,24.3,0.77,11.3,32.2,43.6,22.8,15.7,7.4,5.1,5.3,24.0,21.9,102.4,-2.7,2,22,22,22,19,9,3,28,3,3,12,15,20,9,17,7,7,9,27,15,9,22,29,10,7,20,0,2008-02-29
1,Boston Celtics,56,44,12,0.786,48.2,35.9,75.6,0.475,7.5,19.4,0.385,20.9,27.3,0.765,9.5,31.2,40.7,21.8,15.3,8.9,4.4,4.8,22.5,23.1,100.2,9.8,22,1,1,1,23,22,30,4,10,10,3,8,8,10,27,12,23,11,21,4,23,17,25,4,9,1,2007-08,Charlotte Bobcats,57,19,38,0.333,48.6,35.5,79.7,0.446,6.1,17.2,0.355,18.0,25.6,0.704,11.1,29.3,40.4,21.2,15.0,7.4,5.0,5.9,22.2,21.1,95.1,-5.9,13,24,25,25,2,24,20,20,17,17,15,20,12,30,18,26,25,18,17,14,11,30,23,17,24,26,1,2008-02-29
2,Atlanta Hawks,56,24,32,0.429,48.5,35.1,79.3,0.442,4.1,11.9,0.342,21.3,27.4,0.776,12.6,29.8,42.4,21.2,15.6,7.7,5.7,5.4,21.4,21.9,95.5,-2.3,22,20,18,20,4,28,22,21,29,29,20,5,7,7,4,20,10,17,26,9,3,24,18,11,21,19,2007-08,New York Knicks,57,18,39,0.316,48.4,35.1,79.8,0.441,5.9,17.5,0.335,19.1,26.3,0.727,12.2,29.7,41.8,18.6,15.5,6.3,2.4,5.3,21.3,21.3,95.3,-5.8,13,26,26,26,8,27,19,24,20,15,27,12,10,22,7,23,17,30,24,26,30,23,16,15,23,25,1,2008-02-29
3,Cleveland Cavaliers,58,32,26,0.552,48.6,36.2,82.1,0.44,6.9,19.1,0.362,17.9,24.9,0.721,12.9,31.2,44.2,19.6,14.4,7.5,4.8,4.6,21.9,19.9,97.2,-0.9,2,13,14,14,3,19,10,25,11,12,13,22,16,27,3,11,4,26,11,13,15,13,21,25,16,17,2007-08,Minnesota Timberwolves,56,12,44,0.214,48.0,36.6,82.9,0.441,5.4,16.1,0.334,15.0,20.8,0.724,12.1,29.8,41.9,19.3,15.3,7.6,3.7,5.9,23.6,17.9,93.5,-7.3,22,29,29,29,30,14,8,22,24,23,28,30,29,25,9,21,16,27,22,12,29,29,28,30,29,28,1,2008-02-29
4,Chicago Bulls,57,23,34,0.404,48.4,36.1,84.5,0.428,5.5,15.6,0.352,18.2,24.5,0.742,13.5,30.2,43.7,21.5,14.6,7.7,5.0,5.6,21.3,21.5,95.9,-2.7,13,21,21,21,8,21,5,30,22,24,16,17,19,20,1,17,6,13,14,10,13,28,17,13,20,21,2007-08,Washington Wizards,57,27,30,0.474,48.5,36.1,82.0,0.441,6.5,19.2,0.341,19.2,24.2,0.794,12.4,29.6,42.0,18.8,13.5,7.8,4.8,4.4,19.5,20.0,98.0,-0.3,13,16,16,16,5,20,11,23,13,11,24,11,21,3,5,24,15,29,7,8,16,9,4,23,15,15,0,2008-02-29
5,New Orleans Hornets,56,38,18,0.679,48.4,38.4,83.3,0.461,7.8,20.1,0.388,15.5,20.0,0.773,11.5,30.8,42.3,21.4,12.4,7.6,3.9,4.4,18.9,18.8,100.1,5.1,22,6,5,5,6,6,7,8,6,8,2,29,30,8,16,15,11,14,3,11,28,8,2,28,10,6,2007-08,Utah Jazz,58,37,21,0.638,48.1,39.7,80.7,0.492,4.5,12.3,0.364,21.6,28.5,0.757,11.5,29.3,40.8,26.3,15.3,9.1,4.4,5.6,24.5,23.4,105.4,5.6,2,8,9,9,26,3,15,2,26,28,11,3,3,17,15,27,22,2,20,3,20,27,30,3,5,4,1,2008-02-29
6,Houston Rockets,57,37,20,0.649,48.2,36.5,81.1,0.45,6.9,20.2,0.341,16.3,22.6,0.723,12.1,32.4,44.5,22.0,14.5,7.3,5.3,4.4,19.6,19.9,96.3,4.1,13,8,7,8,25,15,13,17,12,7,22,28,26,26,10,4,3,10,13,18,4,11,6,24,18,9,2007-08,Memphis Grizzlies,57,14,43,0.246,48.4,36.9,81.1,0.455,7.8,21.5,0.361,18.1,24.5,0.738,10.1,31.3,41.4,19.8,15.9,6.1,5.1,4.6,19.4,22.3,99.7,-5.7,13,28,28,28,13,10,12,15,7,5,14,19,18,21,23,10,18,25,28,28,8,14,3,8,12,24,1,2008-02-29
7,Dallas Mavericks,58,38,20,0.655,48.1,36.2,78.4,0.462,5.8,16.8,0.342,20.9,25.5,0.819,10.8,31.8,42.7,20.1,13.0,6.1,4.9,4.0,21.6,21.5,99.1,4.0,2,6,7,7,26,18,25,7,21,20,21,9,13,1,19,8,8,24,5,29,14,5,20,14,13,10,2007-08,Sacramento Kings,57,26,31,0.456,48.3,36.2,79.6,0.455,6.4,17.2,0.372,21.9,27.8,0.786,10.5,29.8,40.3,19.0,16.2,7.9,4.0,5.5,22.4,23.1,100.8,-2.2,13,17,17,17,17,17,21,14,15,16,9,2,6,6,22,19,27,28,30,7,26,26,24,5,8,18,1,2008-02-29
8,Denver Nuggets,57,34,23,0.596,48.4,39.0,85.4,0.457,6.5,18.8,0.343,23.1,30.4,0.758,12.0,32.7,44.7,23.8,15.4,9.4,7.1,5.0,20.9,24.0,107.6,2.9,13,11,11,12,8,5,4,12,14,13,19,1,1,16,12,3,2,4,23,1,1,20,14,1,4,12,2007-08,Los Angeles Clippers,55,19,36,0.345,48.2,34.4,78.7,0.437,4.2,12.6,0.333,21.0,26.6,0.79,9.5,30.9,40.3,21.4,14.4,7.1,5.0,5.0,21.9,21.9,94.1,-4.7,30,24,22,24,22,29,24,29,27,26,29,7,9,4,28,14,26,16,10,19,12,18,22,12,28,23,1,2008-02-29
9,Golden State Warriors,56,34,22,0.607,48.3,40.8,88.9,0.458,9.4,27.1,0.349,19.0,25.5,0.747,12.2,29.9,42.1,23.0,13.6,9.1,4.4,5.0,23.3,22.1,110.0,2.1,22,11,10,11,16,2,1,9,1,1,17,13,14,18,6,18,12,7,8,2,21,19,27,9,1,13,2007-08,Philadelphia 76ers,58,26,32,0.448,48.3,36.7,80.3,0.457,3.6,11.4,0.313,18.2,25.8,0.705,12.9,29.1,42.1,20.1,15.1,8.5,5.0,4.7,20.1,20.8,95.1,-0.2,2,17,18,18,19,12,17,13,30,30,30,16,11,29,2,28,13,22,19,5,10,15,9,19,25,14,1,2008-02-29
