,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,season,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Home-Team-Win,date
0,Charlotte Bobcats,41,21,20,0.512,48.4,34.5,76.7,0.45,5.5,16.3,0.337,19.6,26.5,0.739,10.2,29.9,40.1,19.2,16.1,8.0,5.0,6.6,20.0,21.8,94.2,1.7,26,18,16,17,11,29,29,22,22,22,23,7,6,23,23,24,27,24,29,5,19,29,3,12,28,13,2009-10,Orlando Magic,43,28,15,0.651,48.0,35.7,78.3,0.456,10.3,28.4,0.361,19.5,27.2,0.716,10.0,33.5,43.6,19.0,14.6,6.8,5.3,3.3,20.7,22.8,101.2,4.9,6,3,6,6,27,26,26,17,1,1,7,9,4,30,25,1,4,26,15,24,10,1,12,3,9,7,0,2010-01-23
1,Indiana Pacers,43,15,28,0.349,48.0,36.1,83.5,0.433,7.3,22.1,0.33,19.5,25.3,0.77,10.2,32.3,42.5,20.4,15.7,6.8,6.0,5.3,24.3,21.8,99.0,-5.1,6,23,25,25,27,25,13,28,8,6,26,9,13,12,22,5,9,20,26,23,4,17,30,10,17,28,2009-10,Philadelphia 76ers,42,14,28,0.333,48.4,37.0,81.6,0.453,5.7,16.6,0.345,18.0,23.1,0.777,11.8,29.2,41.0,20.6,14.3,8.3,5.9,4.3,20.5,19.6,97.7,-2.9,11,26,25,26,13,19,16,19,20,19,18,22,26,7,9,27,19,17,12,4,5,5,9,29,22,21,0,2010-01-23
2,Cleveland Cavaliers,44,33,11,0.75,48.2,37.3,77.0,0.483,7.4,18.1,0.407,19.0,25.6,0.742,9.6,32.5,42.2,21.5,14.6,6.9,5.7,4.0,20.7,20.5,100.9,6.4,1,1,2,2,21,17,28,4,6,12,1,14,9,21,28,4,13,11,16,19,6,2,13,23,12,2,2009-10,Oklahoma City Thunder,43,24,19,0.558,48.3,36.3,79.7,0.456,5.0,15.2,0.331,20.5,25.8,0.794,11.3,32.0,43.3,19.4,15.7,7.6,5.6,4.9,21.4,21.2,98.2,2.6,6,11,12,13,17,24,23,18,23,24,25,4,8,2,12,7,6,22,27,10,7,15,19,16,20,10,1,2010-01-23
3,Detroit Pistons,42,15,27,0.357,48.2,35.0,80.7,0.433,4.1,14.2,0.287,18.2,25.2,0.722,13.5,28.0,41.5,17.4,14.2,6.9,3.8,5.4,23.2,22.0,92.2,-4.8,11,23,23,23,19,28,18,27,26,25,29,19,14,29,1,30,17,30,11,20,27,23,26,8,29,27,2009-10,Portland Trail Blazers,44,26,18,0.591,48.5,35.7,77.3,0.462,6.3,17.7,0.356,19.9,25.4,0.786,10.9,29.7,40.7,20.2,13.0,5.6,4.1,4.0,20.9,22.1,97.6,3.3,1,8,9,9,9,27,27,12,16,15,11,6,11,3,15,25,24,21,4,30,26,2,15,7,23,9,0,2010-01-23
4,Miami Heat,42,22,20,0.524,48.1,36.6,80.0,0.457,5.7,16.6,0.341,18.4,24.3,0.757,10.5,30.2,40.7,18.8,13.0,7.2,5.5,4.8,21.4,20.6,97.2,-0.1,11,16,16,16,22,23,19,16,21,20,21,17,20,17,20,17,23,27,3,16,8,14,20,22,24,16,2009-10,Sacramento Kings,42,15,27,0.357,48.5,38.6,84.4,0.457,6.6,18.7,0.351,18.2,24.7,0.737,12.3,30.2,42.4,20.5,15.7,6.9,4.4,5.7,22.9,21.0,101.9,-3.3,11,23,23,23,7,6,5,14,11,9,14,18,17,27,5,17,10,18,25,21,23,25,25,18,8,24,1,2010-01-23
5,Houston Rockets,42,24,18,0.571,48.7,37.6,84.3,0.446,7.7,22.5,0.344,18.0,23.5,0.763,12.2,30.2,42.3,22.2,14.6,7.3,3.8,6.6,21.0,21.6,101.0,0.5,11,11,9,10,2,13,6,23,5,3,19,21,22,16,6,17,12,8,17,13,27,30,17,14,11,14,2009-10,Chicago Bulls,41,19,22,0.463,48.5,36.7,83.9,0.438,3.8,11.1,0.342,17.7,23.5,0.755,12.5,33.0,45.5,20.5,14.8,6.7,6.3,6.0,20.2,20.2,95.0,-3.2,26,19,18,19,6,22,7,26,29,30,20,26,23,18,4,3,1,19,18,25,1,28,6,26,27,23,0,2010-01-23
6,Milwaukee Bucks,41,17,24,0.415,48.9,37.4,87.5,0.428,7.9,22.2,0.357,15.1,20.4,0.742,12.0,31.1,43.1,21.1,13.4,6.8,4.3,5.4,23.4,21.0,98.0,-1.4,26,21,21,21,1,16,1,29,4,4,10,30,29,22,8,10,7,15,8,22,24,22,28,19,21,18,2009-10,Minnesota Timberwolves,44,9,35,0.205,48.5,37.8,85.6,0.442,4.0,12.9,0.309,17.3,23.2,0.746,12.6,31.6,44.3,19.2,16.4,7.7,3.5,5.9,21.3,20.3,96.9,-9.2,1,29,29,29,9,10,2,25,28,28,28,27,25,20,3,9,3,25,30,8,30,27,18,25,25,29,1,2010-01-23
7,Denver Nuggets,42,28,14,0.667,48.1,38.2,81.0,0.471,6.3,16.9,0.373,24.9,32.0,0.78,11.0,30.3,41.3,21.2,14.4,8.8,5.1,5.6,22.7,24.4,107.6,5.6,11,3,4,4,22,8,17,8,15,18,4,1,1,6,14,16,18,14,13,2,12,24,24,1,3,5,2009-10,New Orleans Hornets,42,23,19,0.548,48.4,37.8,83.6,0.452,7.3,20.8,0.351,15.8,20.4,0.777,10.7,30.1,40.8,21.8,12.8,7.4,3.7,4.4,20.1,20.1,98.8,-1.5,11,14,12,14,13,11,10,21,7,7,13,29,30,8,18,20,22,10,2,12,29,7,4,27,18,19,1,2010-01-23
8,Phoenix Suns,44,25,19,0.568,48.0,40.8,83.7,0.487,9.0,22.2,0.407,19.2,25.1,0.765,11.0,31.0,42.0,23.1,15.0,5.9,5.0,4.6,20.8,21.9,109.7,2.2,1,9,12,12,27,1,9,2,2,5,2,12,15,14,13,11,15,3,20,28,17,12,14,9,1,11,2009-10,Golden State Warriors,41,13,28,0.317,48.2,40.1,85.0,0.473,6.2,17.3,0.362,21.2,27.2,0.782,9.0,29.2,38.1,21.3,15.8,9.8,4.6,5.4,23.8,22.7,107.8,-3.3,26,28,25,28,18,2,4,7,17,17,6,3,5,4,29,28,30,13,28,1,21,21,29,4,2,25,1,2010-01-23
9,Utah Jazz,42,24,18,0.571,48.1,38.5,79.4,0.484,4.8,13.2,0.36,19.2,26.0,0.738,9.8,30.7,40.5,26.0,15.1,7.7,4.5,5.3,22.2,21.8,100.9,3.5,11,11,9,10,22,7,24,3,25,26,8,13,7,24,27,13,25,1,21,7,22,18,23,11,13,8,2009-10,New Jersey Nets,42,3,39,0.071,48.0,33.5,79.9,0.419,3.6,13.0,0.278,19.5,25.0,0.781,10.8,28.2,39.0,17.5,14.9,7.6,5.0,5.3,21.0,20.4,90.0,-12.5,11,30,30,30,27,30,20,30,30,27,30,8,16,5,17,29,28,29,19,9,14,19,16,24,30,30,1,2010-01-23
